Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1404.869.peg.4634	CDS	NZ_JBBJSQ010000008.1	100159	101535	1377	Two-component system sensor histidine kinase	- none -	100159	101535	
fig|1404.869.peg.4635	CDS	NZ_JBBJSQ010000008.1	101537	102217	681	Two-component transcriptional response regulator, LuxR family	- none -	101537	102217	
fig|1404.869.peg.4636	CDS	NZ_JBBJSQ010000008.1	102331	102663	333	Repressor CsoR of the copZA operon	Copper Transport System	102331	102663	
fig|1404.869.peg.4637	CDS	NZ_JBBJSQ010000008.1	102678	102884	207	Copper(I) chaperone CopZ	Copper Transport System	102678	102884	
fig|1404.869.peg.4638	CDS	NZ_JBBJSQ010000008.1	102970	105387	2418	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System, Copper homeostasis	102970	105387	
fig|1404.869.peg.4639	CDS	NZ_JBBJSQ010000008.1	105954	105616	339	hypothetical protein	- none -	105616	105954	
fig|1404.869.peg.4640	CDS	NZ_JBBJSQ010000008.1	106180	106737	558	DUF1541 domain-containing protein	- none -	106180	106737	
fig|1404.869.peg.4641	CDS	NZ_JBBJSQ010000008.1	107067	108374	1308	Uncharacterized transporter YybO	- none -	107067	108374	
fig|1404.869.peg.4642	CDS	NZ_JBBJSQ010000008.1	108669	108848	180	hypothetical protein	- none -	108669	108848	
fig|1404.869.peg.4643	CDS	NZ_JBBJSQ010000008.1	108923	109243	321	Ferredoxin	Soluble cytochromes and functionally related electron carriers	108923	109243	
fig|1404.869.peg.4644	CDS	NZ_JBBJSQ010000008.1	110034	109468	567	hypothetical protein	- none -	109468	110034	
fig|1404.869.peg.4645	CDS	NZ_JBBJSQ010000008.1	110414	111577	1164	YibE/F family protein	- none -	110414	111577	
fig|1404.869.peg.4646	CDS	NZ_JBBJSQ010000008.1	111574	112350	777	hypothetical protein	- none -	111574	112350	
fig|1404.869.peg.4647	CDS	NZ_JBBJSQ010000008.1	112637	112987	351	Arsenical resistance operon repressor	- none -	112637	112987	
fig|1404.869.peg.4648	CDS	NZ_JBBJSQ010000008.1	113003	114301	1299	Arsenite/antimonite:H+ antiporter ArsB	- none -	113003	114301	
fig|1404.869.peg.4649	CDS	NZ_JBBJSQ010000008.1	114567	116720	2154	DNA topoisomerase III (EC 5.99.1.2)	DNA processing cluster, DNA topoisomerases, Type I, ATP-independent	114567	116720	
fig|1404.869.peg.4650	CDS	NZ_JBBJSQ010000008.1	116834	117232	399	Thioesterase	- none -	116834	117232	
fig|1404.869.peg.4651	CDS	NZ_JBBJSQ010000008.1	117863	117237	627	Hydrolase of MutT (Nudix) family	- none -	117237	117863	
fig|1404.869.peg.4652	CDS	NZ_JBBJSQ010000008.1	118011	118691	681	hypothetical protein	- none -	118011	118691	
fig|1404.869.peg.4653	CDS	NZ_JBBJSQ010000008.1	120422	118905	1518	LigA	- none -	118905	120422	
fig|1404.869.peg.4654	CDS	NZ_JBBJSQ010000008.1	120566	120435	132	hypothetical protein	- none -	120435	120566	
fig|1404.869.peg.4655	CDS	NZ_JBBJSQ010000008.1	120715	121626	912	Auxin efflux carrier family protein	- none -	120715	121626	
fig|1404.869.peg.4656	CDS	NZ_JBBJSQ010000008.1	121665	123251	1587	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Pentose phosphate pathway	121665	123251	
fig|1404.869.peg.4657	CDS	NZ_JBBJSQ010000008.1	124075	123407	669	Uncharacterized transcriptional regulator YdhC, GntR family	- none -	123407	124075	
fig|1404.869.peg.4658	CDS	NZ_JBBJSQ010000008.1	124284	125339	1056	D-malate dehydrogenase [decarboxylating] (EC 1.1.1.83)	- none -	124284	125339	
fig|1404.869.peg.4659	CDS	NZ_JBBJSQ010000008.1	125675	126883	1209	Uncharacterized MFS-type transporter YwoG	- none -	125675	126883	
fig|1404.869.peg.4660	CDS	NZ_JBBJSQ010000008.1	127331	127008	324	Transcriptional regulator, HxlR family	- none -	127008	127331	
fig|1404.869.peg.4661	CDS	NZ_JBBJSQ010000008.1	127687	128436	750	GTP cyclohydrolase II (EC 3.5.4.25)	Riboflavin, FMN and FAD metabolism, Riboflavin synthesis cluster	127687	128436	
fig|1404.869.peg.4662	CDS	NZ_JBBJSQ010000008.1	128433	129524	1092	Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	Riboflavin, FMN and FAD metabolism, Riboflavin, FMN and FAD metabolism, Riboflavin synthesis cluster, Riboflavin synthesis cluster	128433	129524	
fig|1404.869.peg.4663	CDS	NZ_JBBJSQ010000008.1	129920	130795	876	hypothetical protein	- none -	129920	130795	
fig|1404.869.peg.4664	CDS	NZ_JBBJSQ010000008.1	130946	131065	120	hypothetical protein	- none -	130946	131065	
fig|1404.869.peg.4665	CDS	NZ_JBBJSQ010000008.1	131246	131100	147	hypothetical protein	- none -	131100	131246	
fig|1404.869.peg.4666	CDS	NZ_JBBJSQ010000008.1	131483	131259	225	Uncharacterized protein YwsA	- none -	131259	131483	
fig|1404.869.peg.4667	CDS	NZ_JBBJSQ010000008.1	131588	132268	681	SAM-dependent methyltransferase	- none -	131588	132268	
fig|1404.869.peg.4668	CDS	NZ_JBBJSQ010000008.1	132334	132462	129	hypothetical protein	- none -	132334	132462	
fig|1404.869.peg.4669	CDS	NZ_JBBJSQ010000008.1	132696	132562	135	hypothetical protein	- none -	132562	132696	
fig|1404.869.peg.4670	CDS	NZ_JBBJSQ010000008.1	132838	133107	270	Uncharacterized protein YraL	- none -	132838	133107	
fig|1404.869.peg.4671	CDS	NZ_JBBJSQ010000008.1	133243	133887	645	elongation factor G-binding protein, putative	- none -	133243	133887	
fig|1404.869.peg.4672	CDS	NZ_JBBJSQ010000008.1	134806	133964	843	Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)	- none -	133964	134806	
fig|1404.869.peg.4673	CDS	NZ_JBBJSQ010000008.1	135052	135801	750	Phosphatase YcsE	- none -	135052	135801	
fig|1404.869.peg.4674	CDS	NZ_JBBJSQ010000008.1	135924	136619	696	L-alanoyl-D-glutamate peptidase	- none -	135924	136619	
fig|1404.869.peg.4675	CDS	NZ_JBBJSQ010000008.1	136906	136742	165	hypothetical protein	- none -	136742	136906	
fig|1404.869.peg.4676	CDS	NZ_JBBJSQ010000008.1	138108	137371	738	Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	Polysaccharide deacetylases	137371	138108	
fig|1404.869.peg.4677	CDS	NZ_JBBJSQ010000008.1	138263	138673	411	hypothetical protein	- none -	138263	138673	
fig|1404.869.peg.4678	CDS	NZ_JBBJSQ010000008.1	138758	138946	189	hypothetical protein	- none -	138758	138946	
fig|1404.869.peg.4679	CDS	NZ_JBBJSQ010000008.1	139546	139788	243	hypothetical protein	- none -	139546	139788	
fig|1404.869.peg.4680	CDS	NZ_JBBJSQ010000008.1	140407	140604	198	hypothetical protein	- none -	140407	140604	
fig|1404.869.peg.4681	CDS	NZ_JBBJSQ010000008.1	140860	140615	246	hypothetical protein	- none -	140615	140860	
fig|1404.869.peg.4682	CDS	NZ_JBBJSQ010000008.1	140964	141692	729	hypothetical protein	- none -	140964	141692	
fig|1404.869.peg.4683	CDS	NZ_JBBJSQ010000008.1	142818	141907	912	Homoserine O-succinyltransferase (EC 2.3.1.46)	Methionine Biosynthesis	141907	142818	
fig|1404.869.peg.4684	CDS	NZ_JBBJSQ010000008.1	143170	144858	1689	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	5-FCL-like protein, One-carbon metabolism by tetrahydropterines, Serine-glyoxylate cycle	143170	144858	
fig|1404.869.peg.4685	CDS	NZ_JBBJSQ010000008.1	145132	145650	519	Bacillus cereus group-specific protein, uncharacterized	- none -	145132	145650	
fig|1404.869.peg.4686	CDS	NZ_JBBJSQ010000008.1	145712	146188	477	Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15)	Glutathione: Redox cycle	145712	146188	
fig|1404.869.peg.4687	CDS	NZ_JBBJSQ010000008.1	146313	146966	654	HD domain protein	- none -	146313	146966	
fig|1404.869.peg.4688	CDS	NZ_JBBJSQ010000008.1	146947	148845	1899	Bis-ABC ATPase Uup	- none -	146947	148845	
fig|1404.869.peg.4689	CDS	NZ_JBBJSQ010000008.1	148909	150033	1125	PBS lyase HEAT-like repeat domain protein	- none -	148909	150033	
fig|1404.869.peg.4690	CDS	NZ_JBBJSQ010000008.1	150947	150063	885	Putative polysaccharide deacetylase	- none -	150063	150947	
fig|1404.869.peg.4691	CDS	NZ_JBBJSQ010000008.1	151189	151626	438	UPF0403 protein YphP	- none -	151189	151626	
fig|1404.869.peg.4692	CDS	NZ_JBBJSQ010000008.1	151761	152540	780	Protein-L-isoD(D-D) O-methyltransferase	- none -	151761	152540	
fig|1404.869.peg.4693	CDS	NZ_JBBJSQ010000008.1	152921	153523	603	hypothetical protein	- none -	152921	153523	
fig|1404.869.peg.4694	CDS	NZ_JBBJSQ010000008.1	153712	154026	315	Thioredoxin-like protein YdbP	- none -	153712	154026	
fig|1404.869.peg.4695	CDS	NZ_JBBJSQ010000008.1	154509	155468	960	Vitamin B12 ABC transporter, substrate-binding protein BtuF	- none -	154509	155468	
fig|1404.869.peg.4696	CDS	NZ_JBBJSQ010000008.1	155557	156165	609	Adenosylcobinamide amidohydrolase (EC 3.5.1.90)	- none -	155557	156165	
fig|1404.869.peg.4697	CDS	NZ_JBBJSQ010000008.1	156170	157156	987	Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)	Cobalamin synthesis	156170	157156	
fig|1404.869.peg.4698	CDS	NZ_JBBJSQ010000008.1	157131	158210	1080	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	Cobalamin synthesis	157131	158210	
fig|1404.869.peg.4699	CDS	NZ_JBBJSQ010000008.1	158207	158767	561	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	Cobalamin synthesis, Cobalamin synthesis	158207	158767	
fig|1404.869.peg.4700	CDS	NZ_JBBJSQ010000008.1	158764	159537	774	Cobalamin synthase (EC 2.7.8.26)	Cobalamin synthesis	158764	159537	
fig|1404.869.peg.4701	CDS	NZ_JBBJSQ010000008.1	159495	160109	615	Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)	Cobalamin synthesis, Phosphoglycerate mutase protein family	159495	160109	
fig|1404.869.peg.4702	CDS	NZ_JBBJSQ010000008.1	160483	161052	570	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17) @ ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17), cobalamin synthesis	- none -	160483	161052	
fig|1404.869.peg.4703	CDS	NZ_JBBJSQ010000008.1	161187	162113	927	Uncharacterized inner membrane protein RarD	- none -	161187	162113	
fig|1404.869.peg.4704	CDS	NZ_JBBJSQ010000008.1	162531	162205	327	hypothetical protein	- none -	162205	162531	
fig|1404.869.peg.4705	CDS	NZ_JBBJSQ010000008.1	162829	162987	159	Uncharacterized protein YkzB	- none -	162829	162987	
fig|1404.869.peg.4706	CDS	NZ_JBBJSQ010000008.1	163940	163020	921	Metal chaperone, involved in Zn homeostasis	- none -	163020	163940	
fig|1404.869.peg.4707	CDS	NZ_JBBJSQ010000008.1	164194	165123	930	2-dehydropantoate 2-reductase (EC 1.1.1.169)	Coenzyme A Biosynthesis	164194	165123	
fig|1404.869.peg.4708	CDS	NZ_JBBJSQ010000008.1	165123	165923	801	hypothetical protein	- none -	165123	165923	
fig|1404.869.peg.4709	CDS	NZ_JBBJSQ010000008.1	166285	165974	312	hypothetical protein	- none -	165974	166285	
fig|1404.869.peg.4710	CDS	NZ_JBBJSQ010000008.1	166529	167416	888	DNA polymerase I 5'-3' exonuclease domain	DNA replication strays	166529	167416	
fig|1404.869.peg.4711	CDS	NZ_JBBJSQ010000008.1	167463	167810	348	Uncharacterized protein YojF	- none -	167463	167810	
fig|1404.869.peg.4712	CDS	NZ_JBBJSQ010000008.1	167834	168496	663	N-acetylglucosaminyl-L-malate N-acetyl hydrolase	- none -	167834	168496	
fig|1404.869.peg.4713	CDS	NZ_JBBJSQ010000008.1	168500	169303	804	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Proline Synthesis	168500	169303	
fig|1404.869.peg.4714	CDS	NZ_JBBJSQ010000008.1	169861	169463	399	Uncharacterized protein YuxK	- none -	169463	169861	
fig|1404.869.peg.4715	CDS	NZ_JBBJSQ010000008.1	170011	170577	567	RNA polymerase ECF-type sigma factor	- none -	170011	170577	
fig|1404.869.peg.4716	CDS	NZ_JBBJSQ010000008.1	170574	171335	762	hypothetical protein	- none -	170574	171335	
fig|1404.869.peg.4717	CDS	NZ_JBBJSQ010000008.1	171812	171378	435	Heat shock protein Hsp20	- none -	171378	171812	
fig|1404.869.peg.4718	CDS	NZ_JBBJSQ010000008.1	172041	172421	381	Replication termination protein	- none -	172041	172421	
fig|1404.869.peg.4719	CDS	NZ_JBBJSQ010000008.1	172778	173074	297	Transition state regulatory protein AbrB	Poly-gamma-glutamate biosynthesis	172778	173074	
fig|1404.869.peg.4720	CDS	NZ_JBBJSQ010000008.1	174534	173161	1374	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Multidrug Resistance Efflux Pumps	173161	174534	
fig|1404.869.peg.4721	CDS	NZ_JBBJSQ010000008.1	174755	175507	753	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	174755	175507	
fig|1404.869.peg.4722	CDS	NZ_JBBJSQ010000008.1	177050	175539	1512	Diapolycopene oxygenase (EC 1.14.99.44)	- none -	175539	177050	
fig|1404.869.peg.4723	CDS	NZ_JBBJSQ010000008.1	177187	178290	1104	4,4'-diaponeurosporenoate glycosyltransferase (EC 2.4.1.-)	Polyprenyl Diphosphate Biosynthesis	177187	178290	
fig|1404.869.peg.4724	CDS	NZ_JBBJSQ010000008.1	178287	178745	459	Glycosyl-4,4'-diaponeurosporenoate acyltransferase precursor (EC 2.3.1.-)	Polyprenyl Diphosphate Biosynthesis	178287	178745	
fig|1404.869.peg.4725	CDS	NZ_JBBJSQ010000008.1	179200	178748	453	hypothetical protein	- none -	178748	179200	
fig|1404.869.peg.4726	CDS	NZ_JBBJSQ010000008.1	179871	181808	1938	Lipoteichoic acid synthase LtaS Type Ia	Polyglycerolphosphate lipoteichoic acid biosynthesis	179871	181808	
fig|1404.869.peg.4727	CDS	NZ_JBBJSQ010000008.1	181975	182619	645	5-bromo-4-chloroindolyl phosphate hydrolysis protein	- none -	181975	182619	
fig|1404.869.peg.4728	CDS	NZ_JBBJSQ010000008.1	182644	183789	1146	Uncharacterized protein YaaN	- none -	182644	183789	
fig|1404.869.peg.4729	CDS	NZ_JBBJSQ010000008.1	184411	183836	576	hypothetical protein	- none -	183836	184411	
fig|1404.869.peg.4730	CDS	NZ_JBBJSQ010000008.1	184942	184433	510	hypothetical protein	- none -	184433	184942	
fig|1404.869.peg.4731	CDS	NZ_JBBJSQ010000008.1	185082	185225	144	hypothetical protein	- none -	185082	185225	
fig|1404.869.peg.4732	CDS	NZ_JBBJSQ010000008.1	185226	185993	768	Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	Polysaccharide deacetylases	185226	185993	
fig|1404.869.peg.4733	CDS	NZ_JBBJSQ010000008.1	187511	186033	1479	Na+/H+ antiporter	- none -	186033	187511	
fig|1404.869.peg.4734	CDS	NZ_JBBJSQ010000008.1	189052	187676	1377	Arginyl aminopeptidase (EC 3.4.11.6) @ Leucyl aminopeptidase (EC 3.4.11.10)	- none -	187676	189052	
fig|1404.869.peg.4735	CDS	NZ_JBBJSQ010000008.1	189378	190661	1284	Sporulation kinase A	- none -	189378	190661	
fig|1404.869.peg.4736	CDS	NZ_JBBJSQ010000008.1	190766	191134	369	hypothetical protein	- none -	190766	191134	
fig|1404.869.peg.4737	CDS	NZ_JBBJSQ010000008.1	191361	192782	1422	L-cystine uptake protein TcyP, sodium:anion symporter family	- none -	191361	192782	
fig|1404.869.peg.4738	CDS	NZ_JBBJSQ010000008.1	192862	195843	2982	Pullulanase (EC 3.2.1.41)	- none -	192862	195843	
fig|1404.869.peg.4739	CDS	NZ_JBBJSQ010000008.1	195972	197465	1494	Aldehyde dehydrogenase (EC 1.2.1.3)	Methylglyoxal Metabolism, Methylglyoxal Metabolism, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	195972	197465	
fig|1404.869.peg.4740	CDS	NZ_JBBJSQ010000008.1	197582	198859	1278	hypothetical protein	- none -	197582	198859	
fig|1404.869.peg.4741	CDS	NZ_JBBJSQ010000008.1	198979	199638	660	Serine/threonine protein kinase	- none -	198979	199638	
fig|1404.869.peg.4742	CDS	NZ_JBBJSQ010000008.1	199930	199652	279	hypothetical protein	- none -	199652	199930	
fig|1404.869.peg.4743	CDS	NZ_JBBJSQ010000008.1	200071	200214	144	hypothetical protein	- none -	200071	200214	
fig|1404.869.peg.4744	CDS	NZ_JBBJSQ010000008.1	200344	201138	795	Flagellar motor rotation protein MotA	Flagellum	200344	201138	
fig|1404.869.peg.4745	CDS	NZ_JBBJSQ010000008.1	201131	201964	834	Flagellar motor rotation protein MotB	Flagellum	201131	201964	
fig|1404.869.peg.4746	CDS	NZ_JBBJSQ010000008.1	202332	202000	333	hypothetical protein	- none -	202000	202332	
fig|1404.869.peg.4747	CDS	NZ_JBBJSQ010000008.1	202333	202455	123	hypothetical protein	- none -	202333	202455	
fig|1404.869.peg.4748	CDS	NZ_JBBJSQ010000008.1	202532	203485	954	Renalase (EC 1.6.3.5), oxidases 1,2-dihydro- and 1,6-dihydro- beta-NAD(P)H isomers back to NAD(P)	- none -	202532	203485	
fig|1404.869.peg.4749	CDS	NZ_JBBJSQ010000008.1	203505	204200	696	Vng1746c	- none -	203505	204200	
fig|1404.869.peg.4750	CDS	NZ_JBBJSQ010000008.1	205121	204204	918	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	- none -	204204	205121	
fig|1404.869.peg.4751	CDS	NZ_JBBJSQ010000008.1	205445	206851	1407	Malate-2H(+)/Na(+)-lactate antiporter YqkI/MleN	- none -	205445	206851	
fig|1404.869.peg.4752	CDS	NZ_JBBJSQ010000008.1	207683	207030	654	Transcriptional regulator, GntR family	- none -	207030	207683	
fig|1404.869.peg.4753	CDS	NZ_JBBJSQ010000008.1	208048	209460	1413	S-methylmethionine permease	S-methylmethionine	208048	209460	
fig|1404.869.peg.4754	CDS	NZ_JBBJSQ010000008.1	209597	209731	135	hypothetical protein	- none -	209597	209731	
fig|1404.869.peg.4755	CDS	NZ_JBBJSQ010000008.1	209757	210758	1002	Putative membrane-bound acyltransferase YkrP	- none -	209757	210758	
fig|1404.869.peg.4756	CDS	NZ_JBBJSQ010000008.1	210784	211659	876	Foldase protein PrsA precursor (EC 5.2.1.8)	EcsAB transporter affecting expression and secretion of secretory preproteins, Peptidyl-prolyl cis-trans isomerase	210784	211659	
fig|1404.869.peg.4757	CDS	NZ_JBBJSQ010000008.1	211690	211848	159	hypothetical protein	- none -	211690	211848	
fig|1404.869.peg.4758	CDS	NZ_JBBJSQ010000008.1	212024	212698	675	Two-component transcriptional response regulator, OmpR family	- none -	212024	212698	
fig|1404.869.peg.4759	CDS	NZ_JBBJSQ010000008.1	212688	214115	1428	Two component system sensor histidine kinase CiaH (EC 2.7.3.-)	- none -	212688	214115	
fig|1404.869.peg.4760	CDS	NZ_JBBJSQ010000008.1	214496	215860	1365	Allantoinase (EC 3.5.2.5)	- none -	214496	215860	
fig|1404.869.peg.4761	CDS	NZ_JBBJSQ010000008.1	216368	217879	1512	Di-tripeptide/cation symporter DtpT	- none -	216368	217879	
fig|1404.869.peg.4762	CDS	NZ_JBBJSQ010000008.1	218311	217907	405	hypothetical protein	- none -	217907	218311	
fig|1404.869.peg.4763	CDS	NZ_JBBJSQ010000008.1	218809	220518	1710	NAD-dependent malic enzyme (EC 1.1.1.38)	Pyruvate metabolism I: anaplerotic reactions, PEP	218809	220518	
fig|1404.869.peg.4764	CDS	NZ_JBBJSQ010000008.1	220662	222005	1344	L-malate or citrate/H+ symporter CimH (TC 2.A.24.2.4)	- none -	220662	222005	
fig|1404.869.peg.4765	CDS	NZ_JBBJSQ010000008.1	222875	222054	822	FIG002540: Haloacid dehalogenase-like hydrolase	- none -	222054	222875	
fig|1404.869.peg.4766	CDS	NZ_JBBJSQ010000008.1	224106	223081	1026	Luciferase-like monooxygenase YhbW	- none -	223081	224106	
fig|1404.869.peg.4767	CDS	NZ_JBBJSQ010000008.1	224434	224964	531	hypothetical protein	- none -	224434	224964	
fig|1404.869.peg.4768	CDS	NZ_JBBJSQ010000008.1	224975	225499	525	Uncharacterized N-acetyltransferase YtmI	- none -	224975	225499	
fig|1404.869.peg.4769	CDS	NZ_JBBJSQ010000008.1	225526	225792	267	Putative glutaredoxin YtnI	- none -	225526	225792	
fig|1404.869.peg.4770	CDS	NZ_JBBJSQ010000008.1	225862	226683	822	L-cystine ABC transporter, substrate-binding protein TcyK	- none -	225862	226683	
fig|1404.869.peg.4771	CDS	NZ_JBBJSQ010000008.1	226758	227456	699	L-cystine ABC transporter, permease protein TcyL	- none -	226758	227456	
fig|1404.869.peg.4772	CDS	NZ_JBBJSQ010000008.1	227484	228194	711	L-cystine ABC transporter, permease protein TcyM	- none -	227484	228194	
fig|1404.869.peg.4773	CDS	NZ_JBBJSQ010000008.1	228191	228964	774	L-cystine ABC transporter, ATP-binding protein TcyN	- none -	228191	228964	
fig|1404.869.peg.4774	CDS	NZ_JBBJSQ010000008.1	229130	229852	723	Riboflavin kinase (EC 2.7.1.26)	Riboflavin, FMN and FAD metabolism, riboflavin to FAD	229130	229852	
fig|1404.869.peg.4775	CDS	NZ_JBBJSQ010000008.1	229854	231176	1323	Putative monooxygenase MoxC	- none -	229854	231176	
fig|1404.869.peg.4776	CDS	NZ_JBBJSQ010000008.1	231312	231848	537	hypothetical protein	- none -	231312	231848	
fig|1404.869.peg.4777	CDS	NZ_JBBJSQ010000008.1	231945	232943	999	N-acetylmuramoyl-L-alanine amidase	- none -	231945	232943	
fig|1404.869.peg.4778	CDS	NZ_JBBJSQ010000008.1	233049	233222	174	hypothetical protein	- none -	233049	233222	
fig|1404.869.peg.4779	CDS	NZ_JBBJSQ010000008.1	233659	233279	381	hypothetical protein	- none -	233279	233659	
fig|1404.869.peg.4780	CDS	NZ_JBBJSQ010000008.1	234177	235991	1815	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	Murein Hydrolases, Recycling of Peptidoglycan Amino Acids	234177	235991	
fig|1404.869.peg.4781	CDS	NZ_JBBJSQ010000008.1	236148	237050	903	hypothetical protein	- none -	236148	237050	
fig|1404.869.peg.4782	CDS	NZ_JBBJSQ010000008.1	237616	237071	546	hypothetical protein	- none -	237071	237616	
fig|1404.869.peg.4783	CDS	NZ_JBBJSQ010000008.1	238428	237700	729	Integral membrane protein	- none -	237700	238428	
fig|1404.869.peg.4784	CDS	NZ_JBBJSQ010000008.1	238717	239928	1212	Putative cytochrome P450 hydroxylase	- none -	238717	239928	
fig|1404.869.peg.4785	CDS	NZ_JBBJSQ010000008.1	240536	239958	579	Lysine decarboxylase family	- none -	239958	240536	
fig|1404.869.peg.4786	CDS	NZ_JBBJSQ010000008.1	240846	242177	1332	Oxaloacetate decarboxylase involved in citrate fermentation (EC 4.1.1.3)	- none -	240846	242177	
fig|1404.869.peg.4787	CDS	NZ_JBBJSQ010000008.1	242320	242802	483	transmembrane protein, distant homology with ydbS	Folate biosynthesis cluster	242320	242802	
fig|1404.869.peg.4788	CDS	NZ_JBBJSQ010000008.1	242789	244177	1389	transmembrane protein, distant homology with ydbT	- none -	242789	244177	
fig|1404.869.peg.4789	CDS	NZ_JBBJSQ010000008.1	245567	244209	1359	D-serine ammonia-lyase (EC 4.3.1.18)	- none -	244209	245567	
fig|1404.869.peg.4790	CDS	NZ_JBBJSQ010000008.1	245730	245939	210	hypothetical protein	- none -	245730	245939	
fig|1404.869.peg.4791	CDS	NZ_JBBJSQ010000008.1	245941	246879	939	Fructokinase (EC 2.7.1.4)	Fructose utilization, Sucrose utilization	245941	246879	
fig|1404.869.peg.4792	CDS	NZ_JBBJSQ010000008.1	247821	246904	918	Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB	- none -	246904	247821	
fig|1404.869.peg.4793	CDS	NZ_JBBJSQ010000008.1	247934	248062	129	hypothetical protein	- none -	247934	248062	
fig|1404.869.peg.4794	CDS	NZ_JBBJSQ010000008.1	248213	248827	615	Phage protein	- none -	248213	248827	
fig|1404.869.peg.4795	CDS	NZ_JBBJSQ010000008.1	248921	249100	180	hypothetical protein	- none -	248921	249100	
fig|1404.869.peg.4796	CDS	NZ_JBBJSQ010000008.1	249160	249768	609	hypothetical protein	- none -	249160	249768	
fig|1404.869.peg.4797	CDS	NZ_JBBJSQ010000008.1	249940	250053	114	hypothetical protein	- none -	249940	250053	
fig|1404.869.peg.4798	CDS	NZ_JBBJSQ010000008.1	250295	250729	435	Protein formerly called heavy metal resistance transcriptional regulator HmrR	- none -	250295	250729	
fig|1404.869.peg.4799	CDS	NZ_JBBJSQ010000008.1	251002	250790	213	hypothetical protein	- none -	250790	251002	
fig|1404.869.peg.4800	CDS	NZ_JBBJSQ010000008.1	251278	251132	147	hypothetical protein	- none -	251132	251278	
fig|1404.869.peg.4801	CDS	NZ_JBBJSQ010000008.1	251728	251420	309	Uncharacterized protein YxeE	- none -	251420	251728	
fig|1404.869.peg.4802	CDS	NZ_JBBJSQ010000008.1	251949	252308	360	hypothetical protein	- none -	251949	252308	
fig|1404.869.peg.4803	CDS	NZ_JBBJSQ010000008.1	252386	252565	180	Small, acid-soluble spore protein H	- none -	252386	252565	
fig|1404.869.peg.4804	CDS	NZ_JBBJSQ010000008.1	253707	252637	1071	Uncharacterized protein YetN	- none -	252637	253707	
fig|1404.869.peg.4805	CDS	NZ_JBBJSQ010000008.1	254770	253868	903	Glutamate synthase operon transcriptional activator GltC, LysR family	- none -	253868	254770	
fig|1404.869.peg.4806	CDS	NZ_JBBJSQ010000008.1	254905	259458	4554	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	Ammonia assimilation, Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	254905	259458	
fig|1404.869.peg.4807	CDS	NZ_JBBJSQ010000008.1	259475	260956	1482	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	Ammonia assimilation, Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	259475	260956	
fig|1404.869.peg.4808	CDS	NZ_JBBJSQ010000008.1	261514	260990	525	hypothetical protein	- none -	260990	261514	
fig|1404.869.peg.4809	CDS	NZ_JBBJSQ010000008.1	261998	261522	477	hypothetical protein	- none -	261522	261998	
fig|1404.869.peg.4810	CDS	NZ_JBBJSQ010000008.1	262194	263594	1401	LigA	- none -	262194	263594	
fig|1404.869.peg.4811	CDS	NZ_JBBJSQ010000008.1	263843	264697	855	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	5-FCL-like protein, One-carbon metabolism by tetrahydropterines, One-carbon metabolism by tetrahydropterines, Serine-glyoxylate cycle, Serine-glyoxylate cycle	263843	264697	
fig|1404.869.peg.4812	CDS	NZ_JBBJSQ010000008.1	265041	265640	600	hypothetical protein	- none -	265041	265640	
