Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|3132359.4.peg.5093	CDS	NZ_JBBJSS010000007.1	77312	77055	258	Uncharacterized protein YusU	- none -	77055	77312	
fig|3132359.4.peg.5094	CDS	NZ_JBBJSS010000007.1	78075	77305	771	hypothetical protein	- none -	77305	78075	
fig|3132359.4.peg.5095	CDS	NZ_JBBJSS010000007.1	78892	78065	828	ABC-type Fe3+-siderophore transport system, ATPase component	Siderophore assembly kit	78065	78892	
fig|3132359.4.peg.5096	CDS	NZ_JBBJSS010000007.1	79968	78919	1050	ABC-type Fe3+-siderophore transport system, permease 2 component	Siderophore assembly kit	78919	79968	
fig|3132359.4.peg.5097	CDS	NZ_JBBJSS010000007.1	80969	79965	1005	ABC-type Fe3+-siderophore transport system, permease component	Siderophore assembly kit	79965	80969	
fig|3132359.4.peg.5098	CDS	NZ_JBBJSS010000007.1	81149	82135	987	ABC-type Fe3+-siderophore transport system, periplasmic iron-binding component	Siderophore assembly kit	81149	82135	
fig|3132359.4.peg.5099	CDS	NZ_JBBJSS010000007.1	82248	82421	174	hypothetical protein	- none -	82248	82421	
fig|3132359.4.peg.5100	CDS	NZ_JBBJSS010000007.1	82593	82456	138	hypothetical protein	- none -	82456	82593	
fig|3132359.4.peg.5101	CDS	NZ_JBBJSS010000007.1	85740	82630	3111	RND efflux system, inner membrane transporter	- none -	82630	85740	
fig|3132359.4.peg.5102	CDS	NZ_JBBJSS010000007.1	86009	86881	873	TetR family transcriptional regulator probably coupled to RND multidrug efflux transporter	- none -	86009	86881	
fig|3132359.4.peg.5103	CDS	NZ_JBBJSS010000007.1	87487	86903	585	Uncharacterized membrane anchored protein BMD_5004	- none -	86903	87487	
fig|3132359.4.peg.5104	CDS	NZ_JBBJSS010000007.1	87658	88452	795	Glutamate dehydrogenase (EC 1.4.1.3)	- none -	87658	88452	
fig|3132359.4.peg.5105	CDS	NZ_JBBJSS010000007.1	88582	89784	1203	Niacin transporter NiaP	NAD and NADP cofactor biosynthesis global, Niacin-Choline transport and metabolism	88582	89784	
fig|3132359.4.peg.5106	CDS	NZ_JBBJSS010000007.1	90254	89823	432	Carboxymuconolactone decarboxylase (EC 4.1.1.44)	- none -	89823	90254	
fig|3132359.4.peg.5107	CDS	NZ_JBBJSS010000007.1	91284	90391	894	Transcriptional regulator CidR, LysR family	- none -	90391	91284	
fig|3132359.4.peg.5108	CDS	NZ_JBBJSS010000007.1	92340	91714	627	FMN-dependent NADH-azoreductase (EC 1.7.1.6)	- none -	91714	92340	
fig|3132359.4.peg.5109	CDS	NZ_JBBJSS010000007.1	92557	93270	714	hypothetical protein	- none -	92557	93270	
fig|3132359.4.peg.5110	CDS	NZ_JBBJSS010000007.1	94656	93301	1356	Two-component sensor kinase SA14-24	Heme, hemin uptake and utilization systems in GramPositives	93301	94656	
fig|3132359.4.peg.5111	CDS	NZ_JBBJSS010000007.1	95359	94634	726	Two-component transcriptional response regulator, OmpR family	- none -	94634	95359	
fig|3132359.4.peg.5112	CDS	NZ_JBBJSS010000007.1	96645	95518	1128	diglucosyldiacylglycerol synthase (LTA membrane anchor synthesis)	Teichoic and lipoteichoic acids biosynthesis	95518	96645	
fig|3132359.4.peg.5113	CDS	NZ_JBBJSS010000007.1	96808	97434	627	Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27), conveys bacitracin resistance	- none -	96808	97434	
fig|3132359.4.peg.5114	CDS	NZ_JBBJSS010000007.1	97826	98263	438	Uncharacterized transcriptional regulator YdgJ, MarR family	- none -	97826	98263	
fig|3132359.4.peg.5115	CDS	NZ_JBBJSS010000007.1	98291	98932	642	Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	- none -	98291	98932	
fig|3132359.4.peg.5116	CDS	NZ_JBBJSS010000007.1	99198	98965	234	Molybdopterin synthase sulfur carrier subunit	- none -	98965	99198	
fig|3132359.4.peg.5117	CDS	NZ_JBBJSS010000007.1	99665	99201	465	Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)	- none -	99201	99665	
fig|3132359.4.peg.5118	CDS	NZ_JBBJSS010000007.1	100189	99662	528	Molybdopterin-guanine dinucleotide biosynthesis protein MobB	ar-431-EC Molybdopterin-guanine dinucleotide biosynthesis	99662	100189	
fig|3132359.4.peg.5119	CDS	NZ_JBBJSS010000007.1	101442	100177	1266	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	- none -	100177	101442	
fig|3132359.4.peg.5120	CDS	NZ_JBBJSS010000007.1	102475	101459	1017	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)	- none -	101459	102475	
fig|3132359.4.peg.5121	CDS	NZ_JBBJSS010000007.1	102637	103206	570	Molybdenum cofactor guanylyltransferase (EC 2.7.7.77)	- none -	102637	103206	
fig|3132359.4.peg.5122	CDS	NZ_JBBJSS010000007.1	104236	103220	1017	GTP 3',8-cyclase (EC 4.1.99.22)	- none -	103220	104236	
fig|3132359.4.peg.5123	CDS	NZ_JBBJSS010000007.1	105078	104281	798	Sulfur carrier protein FdhD	- none -	104281	105078	
fig|3132359.4.peg.5124	CDS	NZ_JBBJSS010000007.1	105438	105094	345	Uncharacterized protein YrhF	- none -	105094	105438	
fig|3132359.4.peg.5125	CDS	NZ_JBBJSS010000007.1	105805	108744	2940	Putative formate dehydrogenase YrhE	- none -	105805	108744	
fig|3132359.4.peg.5126	CDS	NZ_JBBJSS010000007.1	108756	109235	480	Uncharacterized protein YrhD	- none -	108756	109235	
fig|3132359.4.peg.5127	CDS	NZ_JBBJSS010000007.1	109361	110158	798	Molybdenum ABC transporter, substrate-binding protein ModA	- none -	109361	110158	
fig|3132359.4.peg.5128	CDS	NZ_JBBJSS010000007.1	110166	110822	657	Molybdenum ABC transporter permease protein ModB	- none -	110166	110822	
fig|3132359.4.peg.5129	CDS	NZ_JBBJSS010000007.1	111943	111476	468	tmRNA-binding protein SmpB	Translation termination factors bacterial	111476	111943	
fig|3132359.4.peg.5130	CDS	NZ_JBBJSS010000007.1	114431	112089	2343	3'-to-5' exoribonuclease RNase R	RNA processing and degradation, bacterial	112089	114431	
fig|3132359.4.peg.5131	CDS	NZ_JBBJSS010000007.1	115210	114470	741	Carboxylesterase (EC 3.1.1.1)	- none -	114470	115210	
fig|3132359.4.peg.5132	CDS	NZ_JBBJSS010000007.1	115712	115479	234	Protein translocase membrane subunit SecG	- none -	115479	115712	
fig|3132359.4.peg.5133	CDS	NZ_JBBJSS010000007.1	117216	115921	1296	Enolase (EC 4.2.1.11)	Serine-glyoxylate cycle	115921	117216	
fig|3132359.4.peg.5134	CDS	NZ_JBBJSS010000007.1	118773	117241	1533	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	- none -	117241	118773	
fig|3132359.4.peg.5135	CDS	NZ_JBBJSS010000007.1	119528	118773	756	Triosephosphate isomerase (EC 5.3.1.1)	- none -	118773	119528	
fig|3132359.4.peg.5136	CDS	NZ_JBBJSS010000007.1	120888	119704	1185	Phosphoglycerate kinase (EC 2.7.2.3)	- none -	119704	120888	
fig|3132359.4.peg.5137	CDS	NZ_JBBJSS010000007.1	122205	121198	1008	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Pyridoxin (Vitamin B6) Biosynthesis	121198	122205	
fig|3132359.4.peg.5138	CDS	NZ_JBBJSS010000007.1	123280	122252	1029	Central glycolytic genes regulator	- none -	122252	123280	
fig|3132359.4.peg.5139	CDS	NZ_JBBJSS010000007.1	123662	123414	249	Glutaredoxin-like domain-containing protein PA3033	- none -	123414	123662	
fig|3132359.4.peg.5140	CDS	NZ_JBBJSS010000007.1	124985	123675	1311	RNA polymerase sigma-54 factor RpoN	Flagellum, Transcription initiation, bacterial sigma factors	123675	124985	
fig|3132359.4.peg.5141	CDS	NZ_JBBJSS010000007.1	125946	125272	675	hypothetical protein	- none -	125272	125946	
fig|3132359.4.rna.31	RNA	NZ_JBBJSS010000007.1	126219	126148	72	tRNA-Arg-CCG	- none -	126148	126219	
fig|3132359.4.peg.5142	CDS	NZ_JBBJSS010000007.1	126440	127027	588	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	- none -	126440	127027	
fig|3132359.4.peg.5143	CDS	NZ_JBBJSS010000007.1	127316	127062	255	Catabolite repression HPr-like protein Crh	HPr catabolite repression system	127062	127316	
fig|3132359.4.peg.5144	CDS	NZ_JBBJSS010000007.1	128289	127345	945	Sporulation transcription regulator WhiA	- none -	127345	128289	
fig|3132359.4.peg.5145	CDS	NZ_JBBJSS010000007.1	129309	128323	987	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	- none -	128323	129309	
fig|3132359.4.peg.5146	CDS	NZ_JBBJSS010000007.1	130199	129306	894	RNase adapter protein RapZ	- none -	129306	130199	
fig|3132359.4.peg.5147	CDS	NZ_JBBJSS010000007.1	130699	130241	459	Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	- none -	130241	130699	
fig|3132359.4.peg.5148	CDS	NZ_JBBJSS010000007.1	131956	131003	954	Thioredoxin reductase (EC 1.8.1.9)	Thioredoxin-disulfide reductase, pyrimidine conversions	131003	131956	
fig|3132359.4.peg.5149	CDS	NZ_JBBJSS010000007.1	133570	132068	1503	TPR repeat-containing protein YvcD	- none -	132068	133570	
fig|3132359.4.peg.5150	CDS	NZ_JBBJSS010000007.1	134375	133752	624	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Histidine Biosynthesis, Histidine Biosynthesis, Riboflavin synthesis cluster	133752	134375	
fig|3132359.4.peg.5151	CDS	NZ_JBBJSS010000007.1	135130	134372	759	Imidazole glycerol phosphate synthase cyclase subunit	- none -	134372	135130	
fig|3132359.4.peg.5152	CDS	NZ_JBBJSS010000007.1	135864	135127	738	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more., Histidine Biosynthesis	135127	135864	
fig|3132359.4.peg.5153	CDS	NZ_JBBJSS010000007.1	136498	135851	648	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	- none -	135851	136498	
fig|3132359.4.peg.5154	CDS	NZ_JBBJSS010000007.1	137083	136499	585	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Histidine Biosynthesis	136499	137083	
fig|3132359.4.peg.5155	CDS	NZ_JBBJSS010000007.1	138426	137158	1269	Histidinol dehydrogenase (EC 1.1.1.23)	Histidine Biosynthesis	137158	138426	
fig|3132359.4.peg.5156	CDS	NZ_JBBJSS010000007.1	139074	138442	633	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	- none -	138442	139074	
fig|3132359.4.peg.5157	CDS	NZ_JBBJSS010000007.1	140255	139074	1182	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	Histidine Biosynthesis	139074	140255	
fig|3132359.4.peg.5158	CDS	NZ_JBBJSS010000007.1	140966	140439	528	Putative acetyltransferase YvoF	- none -	140439	140966	
fig|3132359.4.peg.5159	CDS	NZ_JBBJSS010000007.1	141610	140963	648	Inorganic pyrophospatase PpaX	HPr catabolite repression system	140963	141610	
fig|3132359.4.peg.5160	CDS	NZ_JBBJSS010000007.1	142504	141671	834	Prolipoprotein diacylglyceryl transferase	- none -	141671	142504	
fig|3132359.4.peg.5161	CDS	NZ_JBBJSS010000007.1	143456	142521	936	HPr kinase/phosphorylase	- none -	142521	143456	
fig|3132359.4.peg.5162	CDS	NZ_JBBJSS010000007.1	144013	143648	366	Uncharacterized membrane protein YvlD	- none -	143648	144013	
fig|3132359.4.peg.5163	CDS	NZ_JBBJSS010000007.1	144210	144016	195	Uncharacterized protein CA_C2659	- none -	144016	144210	
fig|3132359.4.peg.5164	CDS	NZ_JBBJSS010000007.1	145343	144252	1092	Uncharacterized protein YvlB	- none -	144252	145343	
fig|3132359.4.peg.5165	CDS	NZ_JBBJSS010000007.1	145693	145382	312	Uncharacterized membrane protein YvlA	- none -	145382	145693	
fig|3132359.4.peg.5166	CDS	NZ_JBBJSS010000007.1	148657	145781	2877	Excinuclease ABC subunit A	DNA repair, UvrABC system	145781	148657	
fig|3132359.4.peg.5167	CDS	NZ_JBBJSS010000007.1	150643	148664	1980	Excinuclease ABC subunit B	DNA repair, UvrABC system	148664	150643	
fig|3132359.4.peg.5168	CDS	NZ_JBBJSS010000007.1	150979	152640	1662	Transcriptional regulator, NtrC family	- none -	150979	152640	
fig|3132359.4.peg.5169	CDS	NZ_JBBJSS010000007.1	153619	152705	915	Proline dehydrogenase (EC 1.5.5.2)	- none -	152705	153619	
fig|3132359.4.peg.5170	CDS	NZ_JBBJSS010000007.1	154159	153935	225	Protein CsbA	- none -	153935	154159	
fig|3132359.4.peg.5171	CDS	NZ_JBBJSS010000007.1	155376	154186	1191	Cell division topological determinant MinJ	Bacillus subtilis scratch - gjo	154186	155376	
fig|3132359.4.peg.5172	CDS	NZ_JBBJSS010000007.1	156979	155540	1440	Carboxyl-terminal protease (EC 3.4.21.102)	Phosphoglycerate mutase protein family	155540	156979	
fig|3132359.4.peg.5173	CDS	NZ_JBBJSS010000007.1	158361	157153	1209	N-acetylmuramoyl-L-alanine amidase	- none -	157153	158361	
fig|3132359.4.peg.5174	CDS	NZ_JBBJSS010000007.1	159412	158522	891	Cell-division-associated, ABC-transporter-like signaling protein FtsX	- none -	158522	159412	
fig|3132359.4.peg.5175	CDS	NZ_JBBJSS010000007.1	160088	159402	687	Cell-division-associated, ABC-transporter-like signaling protein FtsE	- none -	159402	160088	
fig|3132359.4.peg.5176	CDS	NZ_JBBJSS010000007.1	160427	160963	537	Trp repressor binding protein	- none -	160427	160963	
fig|3132359.4.peg.5177	CDS	NZ_JBBJSS010000007.1	161303	160989	315	Cytochrome c-551	- none -	160989	161303	
fig|3132359.4.peg.5178	CDS	NZ_JBBJSS010000007.1	162144	161428	717	Twin-arginine translocation protein TatCd	Twin-arginine translocation system	161428	162144	
fig|3132359.4.peg.5179	CDS	NZ_JBBJSS010000007.1	162422	162204	219	Twin-arginine translocation protein TatAd	Twin-arginine translocation system	162204	162422	
fig|3132359.4.peg.5180	CDS	NZ_JBBJSS010000007.1	164209	162449	1761	Phosphodiesterase/alkaline phosphatase D	- none -	162449	164209	
fig|3132359.4.peg.5181	CDS	NZ_JBBJSS010000007.1	165468	164488	981	Peptide chain release factor 2 @ programmed frameshift-containing	Programmed frameshift, Programmed frameshift, Translation termination factors bacterial	164488	165468	
fig|3132359.4.peg.5182	CDS	NZ_JBBJSS010000007.1	168202	165686	2517	Protein translocase subunit SecA	- none -	165686	168202	
fig|3132359.4.peg.5183	CDS	NZ_JBBJSS010000007.1	168429	168833	405	Acetyltransferase, GNAT family	- none -	168429	168833	
fig|3132359.4.peg.5184	CDS	NZ_JBBJSS010000007.1	169458	168907	552	Ribosome hibernation promoting factor Hpf	- none -	168907	169458	
fig|3132359.4.peg.5185	CDS	NZ_JBBJSS010000007.1	169985	169647	339	flagellar protein	- none -	169647	169985	
fig|3132359.4.peg.5186	CDS	NZ_JBBJSS010000007.1	170389	169988	402	Flagellar biosynthesis protein FliS	Flagellum	169988	170389	
fig|3132359.4.peg.5187	CDS	NZ_JBBJSS010000007.1	172205	170406	1800	Flagellar cap protein FliD	- none -	170406	172205	
fig|3132359.4.peg.5188	CDS	NZ_JBBJSS010000007.1	173087	172407	681	hypothetical protein	- none -	172407	173087	
fig|3132359.4.peg.5189	CDS	NZ_JBBJSS010000007.1	173419	174816	1398	gamma-aminobutyrate (GABA) permease	- none -	173419	174816	
fig|3132359.4.peg.5190	CDS	NZ_JBBJSS010000007.1	176416	174854	1563	High-affinity choline transporter 1	- none -	174854	176416	
fig|3132359.4.peg.5191	CDS	NZ_JBBJSS010000007.1	177203	178687	1485	Betaine aldehyde dehydrogenase (EC 1.2.1.8)	Choline and Betaine Uptake and Betaine Biosynthesis, Choline uptake and conversion to betaine clusters, Niacin-Choline transport and metabolism	177203	178687	
fig|3132359.4.peg.5192	CDS	NZ_JBBJSS010000007.1	178709	179911	1203	Alcohol dehydrogenase GbsB (type III ), essential for the utilization of choline (EC 1.1.1.1)	Choline and Betaine Uptake and Betaine Biosynthesis, Choline uptake and conversion to betaine clusters	178709	179911	
fig|3132359.4.peg.5193	CDS	NZ_JBBJSS010000007.1	180508	179954	555	FIG009707: Betaine operon transcriptional regulator	Choline uptake and conversion to betaine clusters	179954	180508	
fig|3132359.4.peg.5194	CDS	NZ_JBBJSS010000007.1	180965	180735	231	Carbon storage regulator	Carbon Starvation, Carbon storage regulator	180735	180965	
fig|3132359.4.peg.5195	CDS	NZ_JBBJSS010000007.1	181412	180990	423	Flagellar assembly factor FliW	Carbon storage regulator	180990	181412	
fig|3132359.4.peg.5196	CDS	NZ_JBBJSS010000007.1	182375	181494	882	Flagellar hook-associated protein FlgL	Flagellum	181494	182375	
fig|3132359.4.peg.5197	CDS	NZ_JBBJSS010000007.1	183901	182378	1524	Flagellar hook-associated protein FlgK	Flagellum	182378	183901	
fig|3132359.4.peg.5198	CDS	NZ_JBBJSS010000007.1	184387	183920	468	Flagellar biosynthesis protein FlgN	Flagellum	183920	184387	
fig|3132359.4.peg.5199	CDS	NZ_JBBJSS010000007.1	184657	184403	255	Negative regulator of flagellin synthesis FlgM (anti-sigma28)	- none -	184403	184657	
fig|3132359.4.peg.5200	CDS	NZ_JBBJSS010000007.1	185230	184817	414	Uncharacterized protein YvyF	- none -	184817	185230	
fig|3132359.4.peg.5201	CDS	NZ_JBBJSS010000007.1	185984	185292	693	ComF operon protein C	- none -	185292	185984	
fig|3132359.4.peg.5202	CDS	NZ_JBBJSS010000007.1	187471	185981	1491	ComF operon protein A, DNA transporter ATPase	- none -	185981	187471	
fig|3132359.4.peg.5203	CDS	NZ_JBBJSS010000007.1	188414	187569	846	FIG005590: DegV family protein	- none -	187569	188414	
fig|3132359.4.peg.5204	CDS	NZ_JBBJSS010000007.1	188958	188521	438	DUF327 family protein YaaR	- none -	188521	188958	
fig|3132359.4.peg.5205	CDS	NZ_JBBJSS010000007.1	189510	189079	432	Similar to flagellar biosynthesis protein FliS	- none -	189079	189510	
fig|3132359.4.peg.5206	CDS	NZ_JBBJSS010000007.1	190572	189889	684	Two-component transcriptional response regulator DegU, LuxR family	- none -	189889	190572	
fig|3132359.4.peg.5207	CDS	NZ_JBBJSS010000007.1	191798	190650	1149	Sensor protein DegS	- none -	190650	191798	
fig|3132359.4.peg.5208	CDS	NZ_JBBJSS010000007.1	192237	192872	636	FIG000605: protein co-occurring with transport systems (COG1739)	- none -	192237	192872	
fig|3132359.4.peg.5209	CDS	NZ_JBBJSS010000007.1	193068	194066	999	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	- none -	193068	194066	
fig|3132359.4.peg.5210	CDS	NZ_JBBJSS010000007.1	195157	194105	1053	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	- none -	194105	195157	
fig|3132359.4.peg.5211	CDS	NZ_JBBJSS010000007.1	195788	196321	534	Uncharacterized membrane protein YuaF	- none -	195788	196321	
fig|3132359.4.peg.5212	CDS	NZ_JBBJSS010000007.1	196342	197871	1530	Inner membrane protein YqiK	- none -	196342	197871	
fig|3132359.4.peg.5213	CDS	NZ_JBBJSS010000007.1	198615	197908	708	N-acetylmannosaminyltransferase (EC 2.4.1.187)	Teichoic and lipoteichoic acids biosynthesis	197908	198615	
fig|3132359.4.peg.5214	CDS	NZ_JBBJSS010000007.1	199965	198682	1284	UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)	- none -	198682	199965	
fig|3132359.4.peg.5215	CDS	NZ_JBBJSS010000007.1	201096	200212	885	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	- none -	200212	201096	
fig|3132359.4.peg.5216	CDS	NZ_JBBJSS010000007.1	201338	202900	1563	hypothetical protein	- none -	201338	202900	
fig|3132359.4.peg.5217	CDS	NZ_JBBJSS010000007.1	202893	205523	2631	Helicase, SNF2/RAD54 family	- none -	202893	205523	
fig|3132359.4.peg.5218	CDS	NZ_JBBJSS010000007.1	205821	206867	1047	Membrane-bound lytic murein transglycosylase D	- none -	205821	206867	
fig|3132359.4.peg.5219	CDS	NZ_JBBJSS010000007.1	207512	207150	363	Single-stranded DNA-binding protein	DNA repair, bacterial, DNA repair, bacterial RecFOR pathway	207150	207512	
fig|3132359.4.peg.5220	CDS	NZ_JBBJSS010000007.1	207609	208046	438	hypothetical protein	- none -	207609	208046	
fig|3132359.4.peg.5221	CDS	NZ_JBBJSS010000007.1	208252	208073	180	hypothetical protein	- none -	208073	208252	
fig|3132359.4.peg.5222	CDS	NZ_JBBJSS010000007.1	208571	208993	423	hypothetical protein	- none -	208571	208993	
fig|3132359.4.peg.5223	CDS	NZ_JBBJSS010000007.1	209456	209022	435	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	Fatty Acid Biosynthesis FASII	209022	209456	
fig|3132359.4.peg.5224	CDS	NZ_JBBJSS010000007.1	210361	209540	822	Flagellar basal-body rod protein FlgG	Flagellum	209540	210361	
fig|3132359.4.peg.5225	CDS	NZ_JBBJSS010000007.1	211209	210472	738	Flagellar basal-body rod protein FlgF	Flagellum	210472	211209	
fig|3132359.4.peg.5226	CDS	NZ_JBBJSS010000007.1	212325	211324	1002	MreB-like protein (Mbl protein)	Sporulation-related Hypotheticals	211324	212325	
fig|3132359.4.peg.5227	CDS	NZ_JBBJSS010000007.1	212775	212512	264	Stage III sporulation protein D	Sporulation-related Hypotheticals, Sporulation gene orphans	212512	212775	
fig|3132359.4.peg.5228	CDS	NZ_JBBJSS010000007.1	213881	213051	831	Stage II sporulation protein related to metaloproteases (SpoIIQ)	Sporulation-related Hypotheticals, Sporulation gene orphans	213051	213881	
fig|3132359.4.peg.5229	CDS	NZ_JBBJSS010000007.1	215065	214043	1023	Stage II sporulation protein D (SpoIID)	Sporulation-related Hypotheticals, Sporulation Cluster, Sporulation gene orphans	214043	215065	
fig|3132359.4.peg.5230	CDS	NZ_JBBJSS010000007.1	216531	215227	1305	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Sporulation-related Hypotheticals, UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	215227	216531	
fig|3132359.4.peg.5231	CDS	NZ_JBBJSS010000007.1	217303	216563	741	Uncharacterized protein YwmB	- none -	216563	217303	
fig|3132359.4.peg.5232	CDS	NZ_JBBJSS010000007.1	217700	217464	237	Uncharacterized membrane protein YwzB	- none -	217464	217700	
fig|3132359.4.peg.5233	CDS	NZ_JBBJSS010000007.1	218379	217975	405	ATP synthase epsilon chain (EC 3.6.3.14)	F0F1-type ATP synthase	217975	218379	
fig|3132359.4.peg.5234	CDS	NZ_JBBJSS010000007.1	219827	218406	1422	ATP synthase beta chain (EC 3.6.3.14)	F0F1-type ATP synthase	218406	219827	
fig|3132359.4.peg.5235	CDS	NZ_JBBJSS010000007.1	220721	219864	858	ATP synthase gamma chain (EC 3.6.3.14)	F0F1-type ATP synthase	219864	220721	
fig|3132359.4.peg.5236	CDS	NZ_JBBJSS010000007.1	222335	220827	1509	ATP synthase alpha chain (EC 3.6.3.14)	F0F1-type ATP synthase	220827	222335	
fig|3132359.4.peg.5237	CDS	NZ_JBBJSS010000007.1	222896	222351	546	ATP synthase delta chain (EC 3.6.3.14)	F0F1-type ATP synthase	222351	222896	
fig|3132359.4.peg.5238	CDS	NZ_JBBJSS010000007.1	223411	222893	519	ATP synthase F0 sector subunit b (EC 3.6.3.14)	F0F1-type ATP synthase	222893	223411	
fig|3132359.4.peg.5239	CDS	NZ_JBBJSS010000007.1	223726	223514	213	ATP synthase F0 sector subunit c (EC 3.6.3.14)	F0F1-type ATP synthase	223514	223726	
fig|3132359.4.peg.5240	CDS	NZ_JBBJSS010000007.1	224527	223817	711	ATP synthase F0 sector subunit a (EC 3.6.3.14)	F0F1-type ATP synthase	223817	224527	
fig|3132359.4.peg.5241	CDS	NZ_JBBJSS010000007.1	224917	224546	372	ATP synthase protein I	F0F1-type ATP synthase	224546	224917	
fig|3132359.4.peg.5242	CDS	NZ_JBBJSS010000007.1	225145	224924	222	ATP synthase protein I	F0F1-type ATP synthase	224924	225145	
fig|3132359.4.peg.5243	CDS	NZ_JBBJSS010000007.1	227635	225443	2193	Subtilase family domain protein	- none -	225443	227635	
fig|3132359.4.peg.5244	CDS	NZ_JBBJSS010000007.1	228854	227703	1152	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	- none -	227703	228854	
fig|3132359.4.peg.5245	CDS	NZ_JBBJSS010000007.1	229506	228877	630	Uracil phosphoribosyltransferase (EC 2.4.2.9)	De Novo Pyrimidine Synthesis, pyrimidine conversions	228877	229506	
fig|3132359.4.peg.5246	CDS	NZ_JBBJSS010000007.1	230964	229720	1245	Serine hydroxymethyltransferase (EC 2.1.2.1)	5-FCL-like protein, Glycine Biosynthesis, Glycine and Serine Utilization, Serine-glyoxylate cycle, Serine Biosynthesis	229720	230964	
fig|3132359.4.peg.5247	CDS	NZ_JBBJSS010000007.1	231633	231082	552	UPF0340 protein YwlG	- none -	231082	231633	
fig|3132359.4.peg.5248	CDS	NZ_JBBJSS010000007.1	232130	231669	462	Ribose-5-phosphate isomerase B (EC 5.3.1.6)	- none -	231669	232130	
fig|3132359.4.peg.5249	CDS	NZ_JBBJSS010000007.1	232638	232210	429	Protein-arginine-phosphatase (EC 3.9.1.2)	- none -	232210	232638	
fig|3132359.4.peg.5250	CDS	NZ_JBBJSS010000007.1	233430	232870	561	Putative manganese efflux pump MntP	- none -	232870	233430	
fig|3132359.4.peg.5251	CDS	NZ_JBBJSS010000007.1	234538	233498	1041	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87) / SUA5 domain with internal deletion	- none -	233498	234538	
fig|3132359.4.peg.5252	CDS	NZ_JBBJSS010000007.1	235177	234731	447	Uncharacterized protein YwlB	- none -	234731	235177	
fig|3132359.4.peg.5253	CDS	NZ_JBBJSS010000007.1	236156	235263	894	Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)	Sporulation gene orphans	235263	236156	
fig|3132359.4.peg.5254	CDS	NZ_JBBJSS010000007.1	237129	236278	852	Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297)	- none -	236278	237129	
fig|3132359.4.peg.5255	CDS	NZ_JBBJSS010000007.1	238196	237129	1068	Peptide chain release factor 1	Translation termination factors bacterial	237129	238196	
fig|3132359.4.peg.5256	CDS	NZ_JBBJSS010000007.1	238961	238335	627	Thymidine kinase (EC 2.7.1.21)	pyrimidine conversions	238335	238961	
fig|3132359.4.peg.5257	CDS	NZ_JBBJSS010000007.1	239354	239154	201	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	Ribosome LSU bacterial, Ribosome LSU bacterial	239154	239354	
fig|3132359.4.peg.5258	CDS	NZ_JBBJSS010000007.1	240783	239509	1275	Transcription termination factor Rho	Transcription factors bacterial	239509	240783	
fig|3132359.4.peg.5259	CDS	NZ_JBBJSS010000007.1	242595	241309	1287	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Sporulation-related Hypotheticals, UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	241309	242595	
fig|3132359.4.peg.5260	CDS	NZ_JBBJSS010000007.1	243447	242803	645	Transaldolase (EC 2.2.1.2)	Fructose utilization, Pentose phosphate pathway	242803	243447	
