Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1423.3417.peg.3006	CDS	NZ_JBBJSP010000003.1	681618	682682	1065	Sulfate permease, Pit-type	- none -	681618	682682	
fig|1423.3417.peg.3007	CDS	NZ_JBBJSP010000003.1	682731	683879	1149	Sulfate adenylyltransferase (EC 2.7.7.4)	- none -	682731	683879	
fig|1423.3417.peg.3008	CDS	NZ_JBBJSP010000003.1	683892	684485	594	Adenylylsulfate kinase (EC 2.7.1.25)	- none -	683892	684485	
fig|1423.3417.peg.3009	CDS	NZ_JBBJSP010000003.1	684584	685357	774	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	- none -	684584	685357	
fig|1423.3417.peg.3010	CDS	NZ_JBBJSP010000003.1	685360	686145	786	Sirohydrochlorin ferrochelatase SirB (EC 4.99.1.4)	- none -	685360	686145	
fig|1423.3417.peg.3011	CDS	NZ_JBBJSP010000003.1	686126	686614	489	Precorrin-2 oxidase (EC 1.3.1.76)	- none -	686126	686614	
fig|1423.3417.peg.3012	CDS	NZ_JBBJSP010000003.1	688366	686654	1713	Fibronectin/fibrinogen-binding protein	- none -	686654	688366	
fig|1423.3417.peg.3013	CDS	NZ_JBBJSP010000003.1	688488	691160	2673	P-type Ca(2+)-transport ATPase (EC 3.6.3.8)	- none -	688488	691160	
fig|1423.3417.peg.3014	CDS	NZ_JBBJSP010000003.1	691243	692118	876	UPF0701 protein YicC	- none -	691243	692118	
fig|1423.3417.peg.3015	CDS	NZ_JBBJSP010000003.1	692195	692464	270	UPF0296 protein YlzA	- none -	692195	692464	
fig|1423.3417.peg.3016	CDS	NZ_JBBJSP010000003.1	692472	693086	615	Guanylate kinase (EC 2.7.4.8)	Purine conversions	692472	693086	
fig|1423.3417.peg.3017	CDS	NZ_JBBJSP010000003.1	693090	693293	204	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	CBSS-176299.4.peg.1292, RNA polymerase bacterial	693090	693293	
fig|1423.3417.peg.3018	CDS	NZ_JBBJSP010000003.1	693374	694594	1221	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	Coenzyme A Biosynthesis, Coenzyme A Biosynthesis	693374	694594	
fig|1423.3417.peg.3019	CDS	NZ_JBBJSP010000003.1	694591	697008	2418	Helicase PriA essential for oriC/DnaA-independent DNA replication	- none -	694591	697008	
fig|1423.3417.peg.3020	CDS	NZ_JBBJSP010000003.1	697035	697517	483	Peptide deformylase (EC 3.5.1.88)	Translation termination factors bacterial	697035	697517	
fig|1423.3417.peg.3021	CDS	NZ_JBBJSP010000003.1	697522	698475	954	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Translation initiation factors bacterial	697522	698475	
fig|1423.3417.peg.3022	CDS	NZ_JBBJSP010000003.1	698462	699805	1344	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)	RNA methylation	698462	699805	
fig|1423.3417.peg.3023	CDS	NZ_JBBJSP010000003.1	699809	700900	1092	23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	- none -	699809	700900	
fig|1423.3417.peg.3024	CDS	NZ_JBBJSP010000003.1	700907	701671	765	Protein serine/threonine phosphatase PrpC, regulation of stationary phase	- none -	700907	701671	
fig|1423.3417.peg.3025	CDS	NZ_JBBJSP010000003.1	701665	703611	1947	Serine/threonine protein kinase PrkC, regulator of stationary phase	- none -	701665	703611	
fig|1423.3417.peg.3026	CDS	NZ_JBBJSP010000003.1	703626	704522	897	Ribosome small subunit biogenesis RbfA-release protein RsgA	- none -	703626	704522	
fig|1423.3417.peg.3027	CDS	NZ_JBBJSP010000003.1	704527	705180	654	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Pentose phosphate pathway, Riboflavin synthesis cluster	704527	705180	
fig|1423.3417.peg.3028	CDS	NZ_JBBJSP010000003.1	705253	705897	645	Thiamin pyrophosphokinase (EC 2.7.6.2)	Thiamin biosynthesis	705253	705897	
fig|1423.3417.peg.3029	CDS	NZ_JBBJSP010000003.1	706310	706122	189	LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent	Ribosome LSU bacterial	706122	706310	
fig|1423.3417.peg.3030	CDS	NZ_JBBJSP010000003.1	706587	706949	363	FIG001802: Putative alkaline-shock protein	- none -	706587	706949	
fig|1423.3417.peg.3031	CDS	NZ_JBBJSP010000003.1	706965	708626	1662	Dihydroxyacetone kinase-like protein, phosphatase domain / Dihydroxyacetone kinase-like protein, kinase domain	- none -	706965	708626	
fig|1423.3417.peg.3032	CDS	NZ_JBBJSP010000003.1	708765	709427	663	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Glycine and Serine Utilization, Pyruvate Alanine Serine Interconversions	708765	709427	
fig|1423.3417.peg.3033	CDS	NZ_JBBJSP010000003.1	709453	710355	903	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Glycine and Serine Utilization, Pyruvate Alanine Serine Interconversions	709453	710355	
fig|1423.3417.peg.3034	CDS	NZ_JBBJSP010000003.1	710333	712381	2049	ATP-dependent DNA helicase RecG (EC 3.6.4.12)	- none -	710333	712381	
fig|1423.3417.peg.3035	CDS	NZ_JBBJSP010000003.1	712490	713056	567	Transcription factor FapR	- none -	712490	713056	
fig|1423.3417.peg.3036	CDS	NZ_JBBJSP010000003.1	713070	714071	1002	Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)	- none -	713070	714071	
fig|1423.3417.peg.3037	CDS	NZ_JBBJSP010000003.1	714090	715043	954	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	Fatty Acid Biosynthesis FASII	714090	715043	
fig|1423.3417.peg.3038	CDS	NZ_JBBJSP010000003.1	715036	715776	741	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	- none -	715036	715776	
fig|1423.3417.peg.3039	CDS	NZ_JBBJSP010000003.1	715860	716093	234	Acyl carrier protein	Fatty Acid Biosynthesis FASII	715860	716093	
fig|1423.3417.peg.3040	CDS	NZ_JBBJSP010000003.1	716233	716982	750	Ribonuclease III (EC 3.1.26.3)	CBSS-176299.4.peg.1292, RNA processing and degradation, bacterial	716233	716982	
fig|1423.3417.peg.3041	CDS	NZ_JBBJSP010000003.1	717083	720643	3561	Chromosome partition protein smc	DNA structural proteins, bacterial	717083	720643	
fig|1423.3417.peg.3042	CDS	NZ_JBBJSP010000003.1	720663	721652	990	Signal recognition particle receptor FtsY	- none -	720663	721652	
fig|1423.3417.peg.3043	CDS	NZ_JBBJSP010000003.1	722173	721688	486	FIG01236791: hypothetical protein	- none -	721688	722173	
fig|1423.3417.peg.3044	CDS	NZ_JBBJSP010000003.1	722351	722683	333	Signal recognition particle associated protein	- none -	722351	722683	
fig|1423.3417.peg.3045	CDS	NZ_JBBJSP010000003.1	722697	724037	1341	Signal recognition particle protein Ffh	- none -	722697	724037	
fig|1423.3417.peg.3046	CDS	NZ_JBBJSP010000003.1	724143	724415	273	SSU ribosomal protein S16p	KH domain RNA binding protein YlqC, Ribosome SSU bacterial	724143	724415	
fig|1423.3417.peg.3047	CDS	NZ_JBBJSP010000003.1	724415	724660	246	KH domain RNA binding protein YlqC	KH domain RNA binding protein YlqC	724415	724660	
fig|1423.3417.peg.3048	CDS	NZ_JBBJSP010000003.1	724782	725168	387	Uncharacterized protein YlqD	- none -	724782	725168	
fig|1423.3417.peg.3049	CDS	NZ_JBBJSP010000003.1	725173	725697	525	16S rRNA processing protein RimM	KH domain RNA binding protein YlqC	725173	725697	
fig|1423.3417.peg.3050	CDS	NZ_JBBJSP010000003.1	725694	726425	732	tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	- none -	725694	726425	
fig|1423.3417.peg.3051	CDS	NZ_JBBJSP010000003.1	726565	726912	348	LSU ribosomal protein L19p	Ribosome LSU bacterial	726565	726912	
fig|1423.3417.peg.3052	CDS	NZ_JBBJSP010000003.1	727055	727903	849	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	- none -	727055	727903	
fig|1423.3417.peg.3053	CDS	NZ_JBBJSP010000003.1	727974	728741	768	Ribonuclease HII (EC 3.1.26.4)	Ribonuclease H, Ribonucleases in Bacillus	727974	728741	
fig|1423.3417.peg.3054	CDS	NZ_JBBJSP010000003.1	728772	730502	1731	hypothetical protein	- none -	728772	730502	
fig|1423.3417.peg.3055	CDS	NZ_JBBJSP010000003.1	730499	730780	282	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB	- none -	730499	730780	
fig|1423.3417.peg.3056	CDS	NZ_JBBJSP010000003.1	730953	732110	1158	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	TCA Cycle	730953	732110	
fig|1423.3417.peg.3057	CDS	NZ_JBBJSP010000003.1	732139	733041	903	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	TCA Cycle	732139	733041	
fig|1423.3417.peg.3058	CDS	NZ_JBBJSP010000003.1	733102	733995	894	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	CBSS-272943.3.peg.1367	733102	733995	
fig|1423.3417.peg.3059	CDS	NZ_JBBJSP010000003.1	734183	736258	2076	DNA topoisomerase I (EC 5.99.1.2)	CBSS-272943.3.peg.1367, DNA topoisomerases, Type I, ATP-independent	734183	736258	
fig|1423.3417.peg.3060	CDS	NZ_JBBJSP010000003.1	736334	737641	1308	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)	- none -	736334	737641	
fig|1423.3417.peg.3061	CDS	NZ_JBBJSP010000003.1	737709	738623	915	Site-specific tyrosine recombinase XerC	- none -	737709	738623	
fig|1423.3417.peg.3062	CDS	NZ_JBBJSP010000003.1	738636	739181	546	ATP-dependent protease subunit HslV (EC 3.4.25.2)	- none -	738636	739181	
fig|1423.3417.peg.3063	CDS	NZ_JBBJSP010000003.1	739198	740601	1404	ATP-dependent hsl protease ATP-binding subunit HslU	Proteolysis in bacteria, ATP-dependent	739198	740601	
fig|1423.3417.peg.3064	CDS	NZ_JBBJSP010000003.1	740641	741420	780	GTP-sensing transcriptional pleiotropic repressor CodY	- none -	740641	741420	
fig|1423.3417.peg.3065	CDS	NZ_JBBJSP010000003.1	741800	742189	390	Flagellar basal-body rod protein FlgB	Flagellum, Flagellum in Campylobacter	741800	742189	
fig|1423.3417.peg.3066	CDS	NZ_JBBJSP010000003.1	742189	742641	453	Flagellar basal-body rod protein FlgC	Flagellum, Flagellum in Campylobacter	742189	742641	
fig|1423.3417.peg.3067	CDS	NZ_JBBJSP010000003.1	742652	742972	321	Flagellar hook-basal body complex protein FliE	Flagellum, Flagellum in Campylobacter	742652	742972	
fig|1423.3417.peg.3068	CDS	NZ_JBBJSP010000003.1	743018	744628	1611	Flagellar M-ring protein FliF	Flagellum	743018	744628	
fig|1423.3417.peg.3069	CDS	NZ_JBBJSP010000003.1	744641	745657	1017	Flagellar motor switch protein FliG	Flagellum	744641	745657	
fig|1423.3417.peg.3070	CDS	NZ_JBBJSP010000003.1	745650	746402	753	Flagellar assembly protein FliH	Flagellum	745650	746402	
fig|1423.3417.peg.3071	CDS	NZ_JBBJSP010000003.1	746399	747715	1317	Flagellum-specific ATP synthase FliI	Flagellum	746399	747715	
fig|1423.3417.peg.3072	CDS	NZ_JBBJSP010000003.1	747718	748161	444	Flagellar protein FliJ	Flagellum	747718	748161	
fig|1423.3417.peg.3073	CDS	NZ_JBBJSP010000003.1	748173	748787	615	Flagellar protein FlbB	Flagellum	748173	748787	
fig|1423.3417.peg.3074	CDS	NZ_JBBJSP010000003.1	748800	750263	1464	Flagellar hook-length control protein FliK	Flagellum	748800	750263	
fig|1423.3417.peg.3075	CDS	NZ_JBBJSP010000003.1	750260	750682	423	Flagellar basal-body rod modification protein FlgD	Flagellum	750260	750682	
fig|1423.3417.peg.3076	CDS	NZ_JBBJSP010000003.1	750704	751498	795	Flagellar hook protein FlgE	Flagellum	750704	751498	
fig|1423.3417.peg.3077	CDS	NZ_JBBJSP010000003.1	751543	751758	216	Flagellar protein FlbD	Flagellum	751543	751758	
fig|1423.3417.peg.3078	CDS	NZ_JBBJSP010000003.1	751755	752177	423	Flagellar basal body-associated protein FliL	- none -	751755	752177	
fig|1423.3417.peg.3079	CDS	NZ_JBBJSP010000003.1	752211	753209	999	Flagellar motor switch protein FliM	Flagellum	752211	753209	
fig|1423.3417.peg.3080	CDS	NZ_JBBJSP010000003.1	753199	754335	1137	Flagellar motor switch protein FliN	Flagellum	753199	754335	
fig|1423.3417.peg.3081	CDS	NZ_JBBJSP010000003.1	754361	754723	363	Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	- none -	754361	754723	
fig|1423.3417.peg.3082	CDS	NZ_JBBJSP010000003.1	754738	755397	660	Regulator of sigma S factor FliZ	- none -	754738	755397	
fig|1423.3417.peg.3083	CDS	NZ_JBBJSP010000003.1	755390	756055	666	Flagellar biosynthesis protein FliP	Flagellum	755390	756055	
fig|1423.3417.peg.3084	CDS	NZ_JBBJSP010000003.1	756070	756339	270	Flagellar biosynthesis protein FliQ	Flagellum	756070	756339	
fig|1423.3417.peg.3085	CDS	NZ_JBBJSP010000003.1	756347	757126	780	Flagellar biosynthesis protein FliR	Flagellum	756347	757126	
fig|1423.3417.peg.3086	CDS	NZ_JBBJSP010000003.1	757126	758208	1083	Flagellar biosynthesis protein FlhB	Flagellum	757126	758208	
fig|1423.3417.peg.3087	CDS	NZ_JBBJSP010000003.1	758241	760274	2034	Flagellar biosynthesis protein FlhA	Flagellum	758241	760274	
fig|1423.3417.peg.3088	CDS	NZ_JBBJSP010000003.1	760274	761374	1101	Flagellar biosynthesis protein FlhF	Flagellum	760274	761374	
fig|1423.3417.peg.3089	CDS	NZ_JBBJSP010000003.1	761371	762261	891	Flagellar synthesis regulator FleN	Flagellum	761371	762261	
fig|1423.3417.peg.3090	CDS	NZ_JBBJSP010000003.1	762263	763336	1074	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	- none -	762263	763336	
fig|1423.3417.peg.3091	CDS	NZ_JBBJSP010000003.1	763342	765360	2019	Signal transduction histidine kinase CheA	- none -	763342	765360	
fig|1423.3417.peg.3092	CDS	NZ_JBBJSP010000003.1	765382	765852	471	Positive regulator of CheA protein activity (CheW)	- none -	765382	765852	
fig|1423.3417.peg.3093	CDS	NZ_JBBJSP010000003.1	765871	766500	630	Chemotaxis protein CheC -- inhibitor of MCP methylation	- none -	765871	766500	
fig|1423.3417.peg.3094	CDS	NZ_JBBJSP010000003.1	766497	766997	501	Chemotaxis protein CheD	- none -	766497	766997	
fig|1423.3417.peg.3095	CDS	NZ_JBBJSP010000003.1	767020	767784	765	RNA polymerase sigma factor for flagellar operon	Flagellum, Transcription initiation, bacterial sigma factors	767020	767784	
fig|1423.3417.peg.3096	CDS	NZ_JBBJSP010000003.1	767813	768316	504	FIG01231449: hypothetical protein	- none -	767813	768316	
fig|1423.3417.peg.3097	CDS	NZ_JBBJSP010000003.1	768460	769200	741	SSU ribosomal protein S2p (SAe)	CBSS-312309.3.peg.1965, Ribosome SSU bacterial, Ribosome recycling related cluster	768460	769200	
fig|1423.3417.peg.3098	CDS	NZ_JBBJSP010000003.1	769302	770183	882	Translation elongation factor Ts	CBSS-312309.3.peg.1965, Ribosome recycling related cluster, Translation elongation factors bacterial	769302	770183	
fig|1423.3417.peg.3099	CDS	NZ_JBBJSP010000003.1	770329	771051	723	Uridylate kinase (EC 2.7.4.22)	- none -	770329	771051	
fig|1423.3417.peg.3100	CDS	NZ_JBBJSP010000003.1	771053	771610	558	Ribosome recycling factor	Ribosome recycling related cluster, Translation termination factors bacterial	771053	771610	
fig|1423.3417.peg.3101	CDS	NZ_JBBJSP010000003.1	771741	772523	783	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	CBSS-83331.1.peg.3039, Isoprenoid Biosynthesis, Isoprenoinds for Quinones, Polyprenyl Diphosphate Biosynthesis	771741	772523	
fig|1423.3417.peg.3102	CDS	NZ_JBBJSP010000003.1	772536	773336	801	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	- none -	772536	773336	
fig|1423.3417.peg.3103	CDS	NZ_JBBJSP010000003.1	773398	774549	1152	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	CBSS-83331.1.peg.3039, Isoprenoid Biosynthesis, Nonmevalonate Branch of Isoprenoid Biosynthesis	773398	774549	
fig|1423.3417.peg.3104	CDS	NZ_JBBJSP010000003.1	774562	775824	1263	Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage	CBSS-83331.1.peg.3039, Periplasmic Stress Response	774562	775824	
fig|1423.3417.peg.3105	CDS	NZ_JBBJSP010000003.1	775857	777551	1695	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	tRNA aminoacylation, Pro	775857	777551	
fig|1423.3417.peg.3106	CDS	NZ_JBBJSP010000003.1	777609	781973	4365	DNA polymerase III polC-type (EC 2.7.7.7)	DNA replication strays	777609	781973	
fig|1423.3417.peg.3107	CDS	NZ_JBBJSP010000003.1	782303	782773	471	Bacterial ribosome SSU maturation protein RimP	- none -	782303	782773	
fig|1423.3417.peg.3108	CDS	NZ_JBBJSP010000003.1	782808	783923	1116	Transcription termination protein NusA	NusA-TFII Cluster, Transcription factors bacterial	782808	783923	
fig|1423.3417.peg.3109	CDS	NZ_JBBJSP010000003.1	783937	784212	276	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	NusA-TFII Cluster, Transcription factors bacterial	783937	784212	
fig|1423.3417.peg.3110	CDS	NZ_JBBJSP010000003.1	784214	784516	303	Ribosomal protein L7Ae family protein YlxQ	- none -	784214	784516	
fig|1423.3417.peg.3111	CDS	NZ_JBBJSP010000003.1	784536	786689	2154	Translation initiation factor 2	CBSS-138119.3.peg.2719, NusA-TFII Cluster, Translation initiation factors bacterial	784536	786689	
fig|1423.3417.peg.3112	CDS	NZ_JBBJSP010000003.1	786686	786964	279	YlxP-like protein	NusA-TFII Cluster	786686	786964	
fig|1423.3417.peg.3113	CDS	NZ_JBBJSP010000003.1	786981	787334	354	Ribosome-binding factor A	CBSS-138119.3.peg.2719, NusA-TFII Cluster, Translation initiation factors bacterial	786981	787334	
fig|1423.3417.peg.3114	CDS	NZ_JBBJSP010000003.1	787417	788346	930	tRNA pseudouridine(55) synthase (EC 5.4.99.25)	- none -	787417	788346	
fig|1423.3417.peg.3115	CDS	NZ_JBBJSP010000003.1	788365	789315	951	FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	Riboflavin, FMN and FAD metabolism, Riboflavin, FMN and FAD metabolism, Riboflavin, FMN and FAD metabolism in plants, Riboflavin, FMN and FAD metabolism in plants, riboflavin to FAD, riboflavin to FAD	788365	789315	
fig|1423.3417.peg.3116	CDS	NZ_JBBJSP010000003.1	789472	789741	270	SSU ribosomal protein S15p (S13e)	Ribosome SSU bacterial	789472	789741	
fig|1423.3417.peg.3117	CDS	NZ_JBBJSP010000003.1	789914	792031	2118	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	CBSS-1806.1.peg.3045	789914	792031	
fig|1423.3417.peg.3118	CDS	NZ_JBBJSP010000003.1	792148	793107	960	FIG007013: polysaccharide deacetylase, putative	- none -	792148	793107	
fig|1423.3417.peg.3119	CDS	NZ_JBBJSP010000003.1	793147	794376	1230	FIG007959: peptidase, M16 family	CBSS-1806.1.peg.3045	793147	794376	
fig|1423.3417.peg.3120	CDS	NZ_JBBJSP010000003.1	794454	794711	258	Uncharacterized protein YmxH	- none -	794454	794711	
fig|1423.3417.peg.3121	CDS	NZ_JBBJSP010000003.1	794776	794895	120	FIG01230783: hypothetical protein	- none -	794776	794895	
fig|1423.3417.peg.3122	CDS	NZ_JBBJSP010000003.1	794897	795790	894	Dipicolinate synthase subunit A	- none -	794897	795790	
fig|1423.3417.peg.3123	CDS	NZ_JBBJSP010000003.1	795793	796395	603	Dipicolinate synthase subunit B	- none -	795793	796395	
fig|1423.3417.peg.3124	CDS	NZ_JBBJSP010000003.1	796521	797561	1041	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch, Threonine and Homoserine Biosynthesis	796521	797561	
fig|1423.3417.peg.3125	CDS	NZ_JBBJSP010000003.1	797653	798867	1215	Aspartokinase (EC 2.7.2.4)	CBSS-216591.1.peg.168, Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch, Threonine and Homoserine Biosynthesis	797653	798867	
fig|1423.3417.peg.3126	CDS	NZ_JBBJSP010000003.1	798898	799770	873	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch	798898	799770	
fig|1423.3417.peg.3127	CDS	NZ_JBBJSP010000003.1	799948	801615	1668	Ribonuclease J2 (endoribonuclease in RNA processing)	Ribonucleases in Bacillus	799948	801615	
fig|1423.3417.peg.3128	CDS	NZ_JBBJSP010000003.1	801731	802468	738	Translocation-enhancing protein TepA	- none -	801731	802468	
fig|1423.3417.peg.3129	CDS	NZ_JBBJSP010000003.1	802465	802677	213	FIG01225515: hypothetical protein	- none -	802465	802677	
fig|1423.3417.peg.3130	CDS	NZ_JBBJSP010000003.1	802808	805171	2364	DNA translocase FtsK	- none -	802808	805171	
fig|1423.3417.peg.3131	CDS	NZ_JBBJSP010000003.1	805315	806040	726	Transcriptional regulator in cluster with Zn-dependent hydrolase	- none -	805315	806040	
fig|1423.3417.peg.3132	CDS	NZ_JBBJSP010000003.1	806179	807390	1212	Siderophore transport protein	- none -	806179	807390	
fig|1423.3417.peg.3133	CDS	NZ_JBBJSP010000003.1	807570	808850	1281	FIG001621: Zinc protease	- none -	807570	808850	
fig|1423.3417.peg.3134	CDS	NZ_JBBJSP010000003.1	808847	810133	1287	Uncharacterized zinc protease YmfH	- none -	808847	810133	
fig|1423.3417.peg.3135	CDS	NZ_JBBJSP010000003.1	810188	810916	729	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	810188	810916	
fig|1423.3417.peg.3136	CDS	NZ_JBBJSP010000003.1	810997	811254	258	Uncharacterized protein YmfJ	- none -	810997	811254	
fig|1423.3417.peg.3137	CDS	NZ_JBBJSP010000003.1	811384	812175	792	FIG00003568: ACT domain protein	- none -	811384	812175	
fig|1423.3417.peg.3138	CDS	NZ_JBBJSP010000003.1	812194	813108	915	Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system	- none -	812194	813108	
fig|1423.3417.peg.3139	CDS	NZ_JBBJSP010000003.1	813158	813739	582	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	- none -	813158	813739	
fig|1423.3417.peg.3140	CDS	NZ_JBBJSP010000003.1	813757	815007	1251	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	- none -	813757	815007	
fig|1423.3417.peg.3141	CDS	NZ_JBBJSP010000003.1	815180	816226	1047	RecA protein	DNA repair, bacterial, DNA repair, bacterial RecFOR pathway, DNA repair system including RecA, MutS and a hypothetical protein, RecA and RecX	815180	816226	
fig|1423.3417.peg.3142	CDS	NZ_JBBJSP010000003.1	816394	817569	1176	Putative penicillin-binding protein PbpX	- none -	816394	817569	
fig|1423.3417.peg.3143	CDS	NZ_JBBJSP010000003.1	817845	819407	1563	Ribonuclease Y	- none -	817845	819407	
fig|1423.3417.peg.3144	CDS	NZ_JBBJSP010000003.1	819476	820270	795	2',3'-cyclic-nucleotide 2'-phosphodiesterase, Bsub YmdB	- none -	819476	820270	
fig|1423.3417.peg.3145	CDS	NZ_JBBJSP010000003.1	820470	820730	261	Spore core dehydratation and coat assembly protein SpoVS	- none -	820470	820730	
fig|1423.3417.peg.3146	CDS	NZ_JBBJSP010000003.1	820996	822039	1044	L-threonine 3-dehydrogenase (EC 1.1.1.103)	Glycine Biosynthesis, Threonine degradation	820996	822039	
fig|1423.3417.peg.3147	CDS	NZ_JBBJSP010000003.1	822052	823230	1179	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Glycine Biosynthesis, Glycine and Serine Utilization	822052	823230	
fig|1423.3417.peg.3148	CDS	NZ_JBBJSP010000003.1	823378	824907	1530	tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	- none -	823378	824907	
fig|1423.3417.peg.3149	CDS	NZ_JBBJSP010000003.1	824909	825340	432	YMCA protein	- none -	824909	825340	
fig|1423.3417.peg.3150	CDS	NZ_JBBJSP010000003.1	825594	826139	546	Outer spore coat protein CotE	- none -	825594	826139	
fig|1423.3417.peg.3151	CDS	NZ_JBBJSP010000003.1	826272	828848	2577	DNA mismatch repair protein MutS	DNA repair, bacterial MutL-MutS system, DNA repair system including RecA, MutS and a hypothetical protein	826272	828848	
fig|1423.3417.peg.3152	CDS	NZ_JBBJSP010000003.1	828858	830747	1890	DNA mismatch repair protein MutL	DNA repair, bacterial MutL-MutS system	828858	830747	
fig|1423.3417.peg.3153	CDS	NZ_JBBJSP010000003.1	831610	831146	465	FIG01234101: hypothetical protein	- none -	831146	831610	
fig|1423.3417.peg.3154	CDS	NZ_JBBJSP010000003.1	831754	831650	105	hypothetical protein	- none -	831650	831754	
fig|1423.3417.peg.3155	CDS	NZ_JBBJSP010000003.1	832313	831756	558	Uncharacterized membrane protein YmcC	- none -	831756	832313	
fig|1423.3417.peg.3156	CDS	NZ_JBBJSP010000003.1	832434	833051	618	Transcriptional regulator, AcrR family	- none -	832434	833051	
fig|1423.3417.peg.3157	CDS	NZ_JBBJSP010000003.1	833241	833918	678	Probable polyketide biosynthesis zinc-dependent hydrolase PksB	- none -	833241	833918	
fig|1423.3417.peg.3158	CDS	NZ_JBBJSP010000003.1	834118	834294	177	hypothetical protein	- none -	834118	834294	
fig|1423.3417.peg.3159	CDS	NZ_JBBJSP010000003.1	834291	835157	867	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	Fatty Acid Biosynthesis FASII	834291	835157	
fig|1423.3417.peg.3160	CDS	NZ_JBBJSP010000003.1	835365	835234	132	hypothetical protein	- none -	835234	835365	
fig|1423.3417.peg.3161	CDS	NZ_JBBJSP010000003.1	835603	835478	126	FIG01247974: hypothetical protein	- none -	835478	835603	
fig|1423.3417.peg.3162	CDS	NZ_JBBJSP010000003.1	835661	836635	975	Modular polyketide synthase	- none -	835661	836635	
fig|1423.3417.peg.3163	CDS	NZ_JBBJSP010000003.1	836632	838935	2304	Modular polyketide synthase	- none -	836632	838935	
fig|1423.3417.peg.3164	CDS	NZ_JBBJSP010000003.1	838997	839245	249	Polyketide biosynthesis acyl-carrier-protein AcpK	- none -	838997	839245	
fig|1423.3417.peg.3165	CDS	NZ_JBBJSP010000003.1	839223	840470	1248	Polyketide biosynthesis malonyl-ACP decarboxylase PksF	- none -	839223	840470	
fig|1423.3417.peg.3166	CDS	NZ_JBBJSP010000003.1	840471	841733	1263	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG	- none -	840471	841733	
fig|1423.3417.peg.3167	CDS	NZ_JBBJSP010000003.1	841730	842500	771	Probable polyketide biosynthesis enoyl-CoA hydratase PksH	- none -	841730	842500	
fig|1423.3417.peg.3168	CDS	NZ_JBBJSP010000003.1	842540	843289	750	Modular polyketide synthase	- none -	842540	843289	
fig|1423.3417.peg.3169	CDS	NZ_JBBJSP010000003.1	843336	858464	15129	Polyketide synthase modules and related proteins	- none -	843336	858464	
