Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1404.870.peg.4487	CDS	NZ_JBBJSO010000002.1	1923681	1924394	714	2-hydroxychromene-2-carboxylate isomerase/DsbA-like thioredoxin domain	- none -	1923681	1924394	
fig|1404.870.peg.4488	CDS	NZ_JBBJSO010000002.1	1924782	1925225	444	hypothetical protein	- none -	1924782	1925225	
fig|1404.870.peg.4489	CDS	NZ_JBBJSO010000002.1	1925323	1925664	342	hypothetical protein	- none -	1925323	1925664	
fig|1404.870.peg.4490	CDS	NZ_JBBJSO010000002.1	1926376	1927731	1356	Purine-cytosine permease	- none -	1926376	1927731	
fig|1404.870.peg.4491	CDS	NZ_JBBJSO010000002.1	1928671	1928871	201	Cold shock protein of CSP family	- none -	1928671	1928871	
fig|1404.870.peg.4492	CDS	NZ_JBBJSO010000003.1	2832	322	2511	DNA gyrase subunit A (EC 5.99.1.3)	DNA gyrase subunits, DNA replication cluster 1, DNA topoisomerases, Type II, ATP-dependent, Resistance to fluoroquinolones	322	2832	
fig|1404.870.peg.4493	CDS	NZ_JBBJSO010000003.1	4881	2959	1923	DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunits, DNA replication cluster 1, DNA topoisomerases, Type II, ATP-dependent, Resistance to fluoroquinolones	2959	4881	
fig|1404.870.peg.4494	CDS	NZ_JBBJSO010000003.1	6243	5116	1128	DNA recombination and repair protein RecF	DNA repair, bacterial RecFOR pathway, DNA replication cluster 1	5116	6243	
fig|1404.870.peg.4495	CDS	NZ_JBBJSO010000003.1	6464	6249	216	Uncharacterized S4 RNA-binding-domain protein YbcJ	- none -	6249	6464	
fig|1404.870.peg.4496	CDS	NZ_JBBJSO010000003.1	7701	6565	1137	DNA polymerase III beta subunit (EC 2.7.7.7)	DNA replication cluster 1	6565	7701	
fig|1404.870.peg.4497	CDS	NZ_JBBJSO010000003.1	9231	7888	1344	Chromosomal replication initiator protein DnaA	DNA replication cluster 1	7888	9231	
fig|1404.870.peg.4498	CDS	NZ_JBBJSO010000003.1	9986	10120	135	LSU ribosomal protein L34p	Ribosome LSU bacterial	9986	10120	
fig|1404.870.peg.4499	CDS	NZ_JBBJSO010000003.1	10231	10584	354	Ribonuclease P protein component (EC 3.1.26.5)	tRNA processing	10231	10584	
fig|1404.870.peg.4500	CDS	NZ_JBBJSO010000003.1	10700	11464	765	Inner membrane protein translocase and chaperone YidC, short form OxaI-like	- none -	10700	11464	
fig|1404.870.peg.4501	CDS	NZ_JBBJSO010000003.1	11461	12090	630	RNA-binding protein Jag	- none -	11461	12090	
fig|1404.870.peg.4502	CDS	NZ_JBBJSO010000003.1	12396	13784	1389	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	- none -	12396	13784	
fig|1404.870.peg.4503	CDS	NZ_JBBJSO010000003.1	13807	15696	1890	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	- none -	13807	15696	
fig|1404.870.peg.4504	CDS	NZ_JBBJSO010000003.1	15727	16443	717	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	- none -	15727	16443	
fig|1404.870.peg.4505	CDS	NZ_JBBJSO010000003.1	16579	17454	876	Chromosome (plasmid) partitioning protein ParB-2	- none -	16579	17454	
fig|1404.870.peg.4506	CDS	NZ_JBBJSO010000003.1	17548	18354	807	Chromosome (plasmid) partitioning protein ParA	- none -	17548	18354	
fig|1404.870.peg.4507	CDS	NZ_JBBJSO010000003.1	18326	19195	870	Chromosome (plasmid) partitioning protein ParB	- none -	18326	19195	
fig|1404.870.peg.4508	CDS	NZ_JBBJSO010000003.1	19848	19228	621	Uncharacterized protein YyaC	- none -	19228	19848	
fig|1404.870.peg.4509	CDS	NZ_JBBJSO010000003.1	19935	20948	1014	Uncharacterized protein YyaD	- none -	19935	20948	
fig|1404.870.peg.4510	CDS	NZ_JBBJSO010000003.1	21016	21909	894	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	Potassium homeostasis	21016	21909	
fig|1404.870.peg.4511	CDS	NZ_JBBJSO010000003.1	21924	22121	198	Uncharacterized protein CAC3725	- none -	21924	22121	
fig|1404.870.peg.4512	CDS	NZ_JBBJSO010000003.1	22292	23392	1101	GTP-binding and nucleic acid-binding protein YchF	- none -	22292	23392	
fig|1404.870.peg.4513	CDS	NZ_JBBJSO010000003.1	23582	23869	288	SSU ribosomal protein S6p	Ribosome SSU bacterial	23582	23869	
fig|1404.870.peg.4514	CDS	NZ_JBBJSO010000003.1	23918	24418	501	Single-stranded DNA-binding protein	DNA repair, bacterial, DNA repair, bacterial RecFOR pathway	23918	24418	
fig|1404.870.peg.4515	CDS	NZ_JBBJSO010000003.1	24485	24724	240	SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent	Ribosome SSU bacterial, Ribosome SSU bacterial	24485	24724	
fig|1404.870.peg.4516	CDS	NZ_JBBJSO010000003.1	24863	25810	948	Uncharacterized protein YybS	- none -	24863	25810	
fig|1404.870.peg.4517	CDS	NZ_JBBJSO010000003.1	25847	27820	1974	Cyclic-di-AMP phosphodiesterase GdpP	- none -	25847	27820	
fig|1404.870.peg.4518	CDS	NZ_JBBJSO010000003.1	27817	28266	450	LSU ribosomal protein L9p	Ribosome LSU bacterial	27817	28266	
fig|1404.870.peg.4519	CDS	NZ_JBBJSO010000003.1	28382	29746	1365	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	- none -	28382	29746	
fig|1404.870.peg.4520	CDS	NZ_JBBJSO010000003.1	29934	31220	1287	Adenylosuccinate synthetase (EC 6.3.4.4)	Purine conversions	29934	31220	
fig|1404.870.rna.40	RNA	NZ_JBBJSO010000003.1	31389	31461	73	tRNA-Lys-TTT	- none -	31389	31461	
fig|1404.870.rna.41	RNA	NZ_JBBJSO010000003.1	31477	31548	72	tRNA-Glu-TTC	- none -	31477	31548	
fig|1404.870.rna.42	RNA	NZ_JBBJSO010000003.1	31584	31659	76	tRNA-Asp-GTC	- none -	31584	31659	
fig|1404.870.rna.43	RNA	NZ_JBBJSO010000003.1	31664	31739	76	tRNA-Phe-GAA	- none -	31664	31739	
fig|1404.870.peg.4521	CDS	NZ_JBBJSO010000003.1	31999	32706	708	Two-component response regulator SA14-24	Heme, hemin uptake and utilization systems in GramPositives	31999	32706	
fig|1404.870.peg.4522	CDS	NZ_JBBJSO010000003.1	32713	34620	1908	Two-component sensor kinase SA14-24	Heme, hemin uptake and utilization systems in GramPositives	32713	34620	
fig|1404.870.peg.4523	CDS	NZ_JBBJSO010000003.1	34617	35978	1362	SA_27: YycH protein	- none -	34617	35978	
fig|1404.870.peg.4524	CDS	NZ_JBBJSO010000003.1	35965	36744	780	Two-component system YycFG regulatory protein YycI	- none -	35965	36744	
fig|1404.870.peg.4525	CDS	NZ_JBBJSO010000003.1	36763	37557	795	Zn-dependent hydrolase YycJ/WalJ, required for cell wall metabolism and coordination of cell division with DNA replication	Heme, hemin uptake and utilization systems in GramPositives	36763	37557	
fig|1404.870.peg.4526	CDS	NZ_JBBJSO010000003.1	37615	38847	1233	Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)	- none -	37615	38847	
fig|1404.870.peg.4527	CDS	NZ_JBBJSO010000003.1	38920	39078	159	FIG01225978: hypothetical protein	- none -	38920	39078	
fig|1404.870.peg.4528	CDS	NZ_JBBJSO010000003.1	39162	39641	480	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)	- none -	39162	39641	
fig|1404.870.peg.4529	CDS	NZ_JBBJSO010000003.1	40809	39811	999	tRNA-dihydrouridine synthase 2	- none -	39811	40809	
fig|1404.870.peg.4530	CDS	NZ_JBBJSO010000003.1	43117	41219	1899	Alkaline phosphatase (EC 3.1.3.1)	Phosphate metabolism	41219	43117	
fig|1404.870.peg.4531	CDS	NZ_JBBJSO010000003.1	43474	43289	186	hypothetical protein	- none -	43289	43474	
fig|1404.870.peg.4532	CDS	NZ_JBBJSO010000003.1	43499	44167	669	hypothetical protein	- none -	43499	44167	
fig|1404.870.peg.4533	CDS	NZ_JBBJSO010000003.1	45657	44209	1449	Two-component system sensor histidine kinase DSY4316	- none -	44209	45657	
fig|1404.870.peg.4534	CDS	NZ_JBBJSO010000003.1	46340	45654	687	Two-component response regulator DSY4317	- none -	45654	46340	
fig|1404.870.peg.4535	CDS	NZ_JBBJSO010000003.1	46496	46362	135	hypothetical protein	- none -	46362	46496	
fig|1404.870.peg.4536	CDS	NZ_JBBJSO010000003.1	46566	47603	1038	hypothetical protein	- none -	46566	47603	
fig|1404.870.peg.4537	CDS	NZ_JBBJSO010000003.1	47796	48995	1200	Putative ribosomal RNA large subunit methyltransferase YwbD	- none -	47796	48995	
fig|1404.870.peg.4538	CDS	NZ_JBBJSO010000003.1	49271	50704	1434	2-oxoglutarate/malate translocator	- none -	49271	50704	
fig|1404.870.peg.4539	CDS	NZ_JBBJSO010000003.1	52185	50734	1452	Glucan 1,4-alpha-maltohexaosidase (EC 3.2.1.98)	- none -	50734	52185	
fig|1404.870.peg.4540	CDS	NZ_JBBJSO010000003.1	52436	52624	189	Two-component system sensor histidine kinase	- none -	52436	52624	
fig|1404.870.peg.4541	CDS	NZ_JBBJSO010000003.1	52677	52835	159	hypothetical protein	- none -	52677	52835	
fig|1404.870.peg.4542	CDS	NZ_JBBJSO010000003.1	54411	52951	1461	Catalase KatE (EC 1.11.1.6)	- none -	52951	54411	
fig|1404.870.peg.4543	CDS	NZ_JBBJSO010000003.1	56494	54686	1809	Carbon starvation protein A	Carbon Starvation	54686	56494	
fig|1404.870.peg.4544	CDS	NZ_JBBJSO010000003.1	56748	57572	825	Glutamate 5-kinase (EC 2.7.2.11)	Proline Synthesis	56748	57572	
fig|1404.870.peg.4545	CDS	NZ_JBBJSO010000003.1	57569	58813	1245	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Proline Synthesis	57569	58813	
fig|1404.870.peg.4546	CDS	NZ_JBBJSO010000003.1	59337	60122	786	Putative esterase	- none -	59337	60122	
fig|1404.870.peg.4547	CDS	NZ_JBBJSO010000003.1	60210	61220	1011	Transcriptional regulator, LacI family	- none -	60210	61220	
fig|1404.870.peg.4548	CDS	NZ_JBBJSO010000003.1	61365	62126	762	hypothetical protein	- none -	61365	62126	
fig|1404.870.peg.4549	CDS	NZ_JBBJSO010000003.1	62141	62596	456	Integral membrane protein	- none -	62141	62596	
fig|1404.870.peg.4550	CDS	NZ_JBBJSO010000003.1	62898	64304	1407	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	62898	64304	
fig|1404.870.peg.4551	CDS	NZ_JBBJSO010000003.1	64291	65307	1017	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	64291	65307	
fig|1404.870.peg.4552	CDS	NZ_JBBJSO010000003.1	65307	67019	1713	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit	- none -	65307	67019	
fig|1404.870.peg.4553	CDS	NZ_JBBJSO010000003.1	67019	68764	1746	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit	- none -	67019	68764	
fig|1404.870.peg.4554	CDS	NZ_JBBJSO010000003.1	68991	70790	1800	Sodium/hydrogen exchanger family protein	- none -	68991	70790	
fig|1404.870.peg.4555	CDS	NZ_JBBJSO010000003.1	72196	70820	1377	hypothetical protein	- none -	70820	72196	
fig|1404.870.peg.4556	CDS	NZ_JBBJSO010000003.1	73724	72222	1503	Peptidoglycan lipid II flippase MurJ	- none -	72222	73724	
fig|1404.870.peg.4557	CDS	NZ_JBBJSO010000003.1	74087	73755	333	Permease	- none -	73755	74087	
fig|1404.870.peg.4558	CDS	NZ_JBBJSO010000003.1	74415	74080	336	hypothetical protein	- none -	74080	74415	
fig|1404.870.peg.4559	CDS	NZ_JBBJSO010000003.1	76133	74415	1719	hypothetical protein	- none -	74415	76133	
fig|1404.870.peg.4560	CDS	NZ_JBBJSO010000003.1	77074	76136	939	Glycosyltransferase	- none -	76136	77074	
fig|1404.870.peg.4561	CDS	NZ_JBBJSO010000003.1	78171	77071	1101	Glycosyl transferase, group 1	- none -	77071	78171	
fig|1404.870.peg.4562	CDS	NZ_JBBJSO010000003.1	79249	78464	786	Exodeoxyribonuclease III (EC 3.1.11.2)	DNA repair, bacterial	78464	79249	
fig|1404.870.peg.4563	CDS	NZ_JBBJSO010000003.1	80891	79254	1638	PTS system, maltose and glucose-specific IIC component / PTS system, maltose and glucose-specific IIB component (EC 2.7.1.208)	- none -	79254	80891	
fig|1404.870.peg.4564	CDS	NZ_JBBJSO010000003.1	81167	81874	708	Beta-phosphoglucomutase (EC 5.4.2.6)	- none -	81167	81874	
fig|1404.870.peg.4565	CDS	NZ_JBBJSO010000003.1	81963	82832	870	hypothetical protein	- none -	81963	82832	
fig|1404.870.peg.4566	CDS	NZ_JBBJSO010000003.1	83690	82866	825	Novel pyridoxal kinase, thiD family (EC 2.7.1.35)	- none -	82866	83690	
fig|1404.870.peg.4567	CDS	NZ_JBBJSO010000003.1	83946	84737	792	hypothetical protein	- none -	83946	84737	
fig|1404.870.peg.4568	CDS	NZ_JBBJSO010000003.1	85933	84800	1134	Alanine dehydrogenase (EC 1.4.1.1)	Pyruvate Alanine Serine Interconversions	84800	85933	
fig|1404.870.peg.4569	CDS	NZ_JBBJSO010000003.1	87421	86186	1236	Regulator of polyketide synthase expression	- none -	86186	87421	
fig|1404.870.peg.4570	CDS	NZ_JBBJSO010000003.1	87818	89230	1413	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	D-gluconate and ketogluconates metabolism, Pentose phosphate pathway	87818	89230	
fig|1404.870.peg.4571	CDS	NZ_JBBJSO010000003.1	90775	89273	1503	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Pentose phosphate pathway	89273	90775	
fig|1404.870.peg.4572	CDS	NZ_JBBJSO010000003.1	91527	91081	447	hypothetical protein	- none -	91081	91527	
fig|1404.870.peg.4573	CDS	NZ_JBBJSO010000003.1	91705	92379	675	Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)	- none -	91705	92379	
fig|1404.870.peg.4574	CDS	NZ_JBBJSO010000003.1	92483	92800	318	hypothetical protein	- none -	92483	92800	
fig|1404.870.peg.4575	CDS	NZ_JBBJSO010000003.1	92816	93187	372	UPF0382 membrane protein YwdK	- none -	92816	93187	
fig|1404.870.peg.4576	CDS	NZ_JBBJSO010000003.1	93691	93212	480	alternate gene name: ipa-62r	- none -	93212	93691	
fig|1404.870.peg.4577	CDS	NZ_JBBJSO010000003.1	94140	93718	423	Spore cortex-lytic enzyme CwlJ	Spore germination	93718	94140	
fig|1404.870.peg.4578	CDS	NZ_JBBJSO010000003.1	95061	94318	744	Coproheme decarboxylase HemQ (no EC)	- none -	94318	95061	
fig|1404.870.peg.4579	CDS	NZ_JBBJSO010000003.1	95338	96309	972	Phosphate acetyltransferase (EC 2.3.1.8)	Fermentations: Lactate, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	95338	96309	
fig|1404.870.peg.4580	CDS	NZ_JBBJSO010000003.1	97193	96342	852	Octanoyl-[GcvH]:protein N-octanoyltransferase (EC 2.3.1.204)	- none -	96342	97193	
fig|1404.870.peg.4581	CDS	NZ_JBBJSO010000003.1	97995	97321	675	Prespore specific transcriptional activator RsfA	- none -	97321	97995	
fig|1404.870.peg.4582	CDS	NZ_JBBJSO010000003.1	98126	98001	126	hypothetical protein	- none -	98001	98126	
fig|1404.870.peg.4583	CDS	NZ_JBBJSO010000003.1	98197	98421	225	DUF1450 superfamily protein	- none -	98197	98421	
fig|1404.870.peg.4584	CDS	NZ_JBBJSO010000003.1	98615	99922	1308	dNTP triphosphohydrolase, broad substrate specificity	- none -	98615	99922	
fig|1404.870.peg.4585	CDS	NZ_JBBJSO010000003.1	99946	100455	510	Uncharacterized protein YwgA	- none -	99946	100455	
fig|1404.870.peg.4586	CDS	NZ_JBBJSO010000003.1	100687	100502	186	2-hydroxymuconate tautomerase-like protein YwhB (Bsu3751)	- none -	100502	100687	
fig|1404.870.peg.4587	CDS	NZ_JBBJSO010000003.1	100961	101605	645	Uncharacterized membrane zinc metalloprotease YwhC	- none -	100961	101605	
fig|1404.870.peg.4588	CDS	NZ_JBBJSO010000003.1	101625	102137	513	Uncharacterized protein YwhD	- none -	101625	102137	
fig|1404.870.peg.4589	CDS	NZ_JBBJSO010000003.1	104243	102177	2067	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	- none -	102177	104243	
fig|1404.870.peg.4590	CDS	NZ_JBBJSO010000003.1	104510	105337	828	Spermidine synthase (EC 2.5.1.16)	Polyamine Metabolism	104510	105337	
fig|1404.870.peg.4591	CDS	NZ_JBBJSO010000003.1	105413	106291	879	Agmatinase (EC 3.5.3.11)	Arginine and Ornithine Degradation, Polyamine Metabolism	105413	106291	
fig|1404.870.peg.4592	CDS	NZ_JBBJSO010000003.1	106479	106919	441	Uncharacterized beta-barrel protein YwiB	- none -	106479	106919	
fig|1404.870.peg.4593	CDS	NZ_JBBJSO010000003.1	106916	108586	1671	Arginyl-tRNA synthetase (EC 6.1.1.19)	tRNA aminoacylation, Arg	106916	108586	
fig|1404.870.peg.4594	CDS	NZ_JBBJSO010000003.1	109571	108618	954	UV DNA damage endonuclease	- none -	108618	109571	
fig|1404.870.peg.4595	CDS	NZ_JBBJSO010000003.1	110788	109595	1194	Cardiolipin synthase, bacterial type ClsA	- none -	109595	110788	
fig|1404.870.peg.4596	CDS	NZ_JBBJSO010000003.1	110986	113097	2112	Uncharacterized bis 4Fe-4S ferredoxin, membrane protein FadF (repressed by FadR)	- none -	110986	113097	
fig|1404.870.peg.4597	CDS	NZ_JBBJSO010000003.1	113200	114363	1164	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate, Butanol Biosynthesis, Butyrate metabolism cluster, Isoprenoid Biosynthesis, Lysine fermentation, Polyhydroxybutyrate metabolism, Serine-glyoxylate cycle	113200	114363	
fig|1404.870.peg.4598	CDS	NZ_JBBJSO010000003.1	114379	115233	855	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	Acetyl-CoA fermentation to Butyrate, Butanol Biosynthesis, Lysine fermentation, Polyhydroxybutyrate metabolism	114379	115233	
fig|1404.870.peg.4599	CDS	NZ_JBBJSO010000003.1	115246	116373	1128	Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	- none -	115246	116373	
fig|1404.870.peg.4600	CDS	NZ_JBBJSO010000003.1	116385	117518	1134	Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	- none -	116385	117518	
fig|1404.870.peg.4601	CDS	NZ_JBBJSO010000003.1	117546	118190	645	Transcriptional regulator, AcrR family	- none -	117546	118190	
fig|1404.870.peg.4602	CDS	NZ_JBBJSO010000003.1	118187	121429	3243	B12 binding domain / kinase domain / Methylmalonyl-CoA mutase (EC 5.4.99.2)	G3E family of P-loop GTPases (metallocenter biosynthesis), Serine-glyoxylate cycle	118187	121429	
fig|1404.870.peg.4603	CDS	NZ_JBBJSO010000003.1	121780	122316	537	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	RNA polymerase bacterial	121780	122316	
fig|1404.870.peg.4604	CDS	NZ_JBBJSO010000003.1	122637	124244	1608	CTP synthase (EC 6.3.4.2)	pyrimidine conversions	122637	124244	
fig|1404.870.peg.4605	CDS	NZ_JBBJSO010000003.1	124814	124284	531	Uncharacterized protein YwjG	- none -	124284	124814	
fig|1404.870.peg.4606	CDS	NZ_JBBJSO010000003.1	125055	125426	372	Sporulation initiation phosphotransferase (Spo0F)	Sporulation gene orphans	125055	125426	
fig|1404.870.peg.4607	CDS	NZ_JBBJSO010000003.1	125651	126508	858	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	- none -	125651	126508	
fig|1404.870.peg.4608	CDS	NZ_JBBJSO010000003.1	126646	127290	645	Transaldolase (EC 2.2.1.2)	Fructose utilization, Pentose phosphate pathway	126646	127290	
fig|1404.870.peg.4609	CDS	NZ_JBBJSO010000003.1	127498	128784	1287	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Sporulation-related Hypotheticals, UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	127498	128784	
fig|1404.870.peg.4610	CDS	NZ_JBBJSO010000003.1	129310	130584	1275	Transcription termination factor Rho	Transcription factors bacterial	129310	130584	
fig|1404.870.peg.4611	CDS	NZ_JBBJSO010000003.1	130739	130939	201	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	Ribosome LSU bacterial, Ribosome LSU bacterial	130739	130939	
fig|1404.870.peg.4612	CDS	NZ_JBBJSO010000003.1	131132	131758	627	Thymidine kinase (EC 2.7.1.21)	pyrimidine conversions	131132	131758	
fig|1404.870.peg.4613	CDS	NZ_JBBJSO010000003.1	131897	132964	1068	Peptide chain release factor 1	Translation termination factors bacterial	131897	132964	
fig|1404.870.peg.4614	CDS	NZ_JBBJSO010000003.1	132964	133815	852	Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297)	- none -	132964	133815	
fig|1404.870.peg.4615	CDS	NZ_JBBJSO010000003.1	133937	134830	894	Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)	Sporulation gene orphans	133937	134830	
fig|1404.870.peg.4616	CDS	NZ_JBBJSO010000003.1	134916	135362	447	Uncharacterized protein YwlB	- none -	134916	135362	
fig|1404.870.peg.4617	CDS	NZ_JBBJSO010000003.1	135555	136595	1041	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87) / SUA5 domain with internal deletion	- none -	135555	136595	
fig|1404.870.peg.4618	CDS	NZ_JBBJSO010000003.1	136663	137223	561	Putative manganese efflux pump MntP	- none -	136663	137223	
fig|1404.870.peg.4619	CDS	NZ_JBBJSO010000003.1	137246	137401	156	hypothetical protein	- none -	137246	137401	
fig|1404.870.peg.4620	CDS	NZ_JBBJSO010000003.1	137452	137880	429	Protein-arginine-phosphatase (EC 3.9.1.2)	- none -	137452	137880	
fig|1404.870.peg.4621	CDS	NZ_JBBJSO010000003.1	137961	138422	462	Ribose-5-phosphate isomerase B (EC 5.3.1.6)	- none -	137961	138422	
fig|1404.870.peg.4622	CDS	NZ_JBBJSO010000003.1	138458	139009	552	UPF0340 protein YwlG	- none -	138458	139009	
fig|1404.870.peg.4623	CDS	NZ_JBBJSO010000003.1	139127	140371	1245	Serine hydroxymethyltransferase (EC 2.1.2.1)	5-FCL-like protein, Glycine Biosynthesis, Glycine and Serine Utilization, Serine-glyoxylate cycle, Serine Biosynthesis	139127	140371	
fig|1404.870.peg.4624	CDS	NZ_JBBJSO010000003.1	140585	141214	630	Uracil phosphoribosyltransferase (EC 2.4.2.9)	De Novo Pyrimidine Synthesis, pyrimidine conversions	140585	141214	
fig|1404.870.peg.4625	CDS	NZ_JBBJSO010000003.1	141237	142388	1152	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	- none -	141237	142388	
fig|1404.870.peg.4626	CDS	NZ_JBBJSO010000003.1	142456	144648	2193	Subtilase family domain protein	- none -	142456	144648	
fig|1404.870.peg.4627	CDS	NZ_JBBJSO010000003.1	144946	145167	222	ATP synthase protein I	F0F1-type ATP synthase	144946	145167	
fig|1404.870.peg.4628	CDS	NZ_JBBJSO010000003.1	145174	145545	372	ATP synthase protein I	F0F1-type ATP synthase	145174	145545	
fig|1404.870.peg.4629	CDS	NZ_JBBJSO010000003.1	145564	146274	711	ATP synthase F0 sector subunit a (EC 3.6.3.14)	F0F1-type ATP synthase	145564	146274	
fig|1404.870.peg.4630	CDS	NZ_JBBJSO010000003.1	146365	146577	213	ATP synthase F0 sector subunit c (EC 3.6.3.14)	F0F1-type ATP synthase	146365	146577	
fig|1404.870.peg.4631	CDS	NZ_JBBJSO010000003.1	146680	147198	519	ATP synthase F0 sector subunit b (EC 3.6.3.14)	F0F1-type ATP synthase	146680	147198	
fig|1404.870.peg.4632	CDS	NZ_JBBJSO010000003.1	147195	147740	546	ATP synthase delta chain (EC 3.6.3.14)	F0F1-type ATP synthase	147195	147740	
fig|1404.870.peg.4633	CDS	NZ_JBBJSO010000003.1	147756	149264	1509	ATP synthase alpha chain (EC 3.6.3.14)	F0F1-type ATP synthase	147756	149264	
fig|1404.870.peg.4634	CDS	NZ_JBBJSO010000003.1	149370	150227	858	ATP synthase gamma chain (EC 3.6.3.14)	F0F1-type ATP synthase	149370	150227	
fig|1404.870.peg.4635	CDS	NZ_JBBJSO010000003.1	150264	151685	1422	ATP synthase beta chain (EC 3.6.3.14)	F0F1-type ATP synthase	150264	151685	
fig|1404.870.peg.4636	CDS	NZ_JBBJSO010000003.1	151712	152116	405	ATP synthase epsilon chain (EC 3.6.3.14)	F0F1-type ATP synthase	151712	152116	
fig|1404.870.peg.4637	CDS	NZ_JBBJSO010000003.1	152391	152627	237	Uncharacterized membrane protein YwzB	- none -	152391	152627	
fig|1404.870.peg.4638	CDS	NZ_JBBJSO010000003.1	152788	153528	741	Uncharacterized protein YwmB	- none -	152788	153528	
fig|1404.870.peg.4639	CDS	NZ_JBBJSO010000003.1	153560	154864	1305	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Sporulation-related Hypotheticals, UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	153560	154864	
fig|1404.870.peg.4640	CDS	NZ_JBBJSO010000003.1	155027	156049	1023	Stage II sporulation protein D (SpoIID)	Sporulation-related Hypotheticals, Sporulation Cluster, Sporulation gene orphans	155027	156049	
fig|1404.870.peg.4641	CDS	NZ_JBBJSO010000003.1	156212	157042	831	Stage II sporulation protein related to metaloproteases (SpoIIQ)	Sporulation-related Hypotheticals, Sporulation gene orphans	156212	157042	
fig|1404.870.peg.4642	CDS	NZ_JBBJSO010000003.1	157318	157581	264	Stage III sporulation protein D	Sporulation-related Hypotheticals, Sporulation gene orphans	157318	157581	
fig|1404.870.peg.4643	CDS	NZ_JBBJSO010000003.1	157768	158769	1002	MreB-like protein (Mbl protein)	Sporulation-related Hypotheticals	157768	158769	
fig|1404.870.peg.4644	CDS	NZ_JBBJSO010000003.1	158884	159708	825	Flagellar basal-body rod protein FlgF	Flagellum	158884	159708	
fig|1404.870.peg.4645	CDS	NZ_JBBJSO010000003.1	159732	160553	822	Flagellar basal-body rod protein FlgG	Flagellum	159732	160553	
fig|1404.870.peg.4646	CDS	NZ_JBBJSO010000003.1	160637	161071	435	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	Fatty Acid Biosynthesis FASII	160637	161071	
fig|1404.870.peg.4647	CDS	NZ_JBBJSO010000003.1	161523	161101	423	hypothetical protein	- none -	161101	161523	
fig|1404.870.peg.4648	CDS	NZ_JBBJSO010000003.1	161841	162020	180	hypothetical protein	- none -	161841	162020	
fig|1404.870.peg.4649	CDS	NZ_JBBJSO010000003.1	162484	162047	438	hypothetical protein	- none -	162047	162484	
fig|1404.870.peg.4650	CDS	NZ_JBBJSO010000003.1	162581	162943	363	Single-stranded DNA-binding protein	DNA repair, bacterial, DNA repair, bacterial RecFOR pathway	162581	162943	
fig|1404.870.peg.4651	CDS	NZ_JBBJSO010000003.1	164513	163467	1047	Membrane-bound lytic murein transglycosylase D	- none -	163467	164513	
fig|1404.870.peg.4652	CDS	NZ_JBBJSO010000003.1	167441	164811	2631	Helicase, SNF2/RAD54 family	- none -	164811	167441	
